ts,camera,dur_2k,dur_7k,dur_diff,dur_match,ahash_dist,frame_match,path_2k,path_7k,ride_dir_2k,note,dur_diff_7k_minus_2k
20240319030731,front,249.585,225.75,23.835000000000008,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22319_20240319030731/recordings/dde10f47e4418fa3e59a929fa1918d61_ride_22319__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_ee171f_20240319030731_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22319_20240319030731,,-23.835000000000008
20240319030021,front,1276.733,1266.2,10.532999999999902,False,2.0,True,../frodobots/frodobots_data/output_rides_4/ride_22317_20240319030021/recordings/a1c01ce83741d46c8b52aebac21298f2_ride_22317__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_a8f8dd_20240319030021_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22317_20240319030021,,-10.532999999999902
20240320050807,front,1325.873999,1273.6,52.273999,False,2.0,True,../frodobots/frodobots_data/output_rides_4/ride_22610_20240320050807/recordings/e4d17219414e8c7fa050399effba8193_ride_22610__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_389b7c_20240320050807_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22610_20240320050807,,-52.273999
20240320084120,front,1257.598,1257.7,0.1020000000000891,False,1.0,True,../frodobots/frodobots_data/output_rides_4/ride_22669_20240320084120/recordings/c219cac8364e57ca9924948e1533f4d3_ride_22669__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240320084120_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22669_20240320084120,,0.10200000000008913
20240320090811,front,1438.448,1438.55,0.1019999999998617,False,3.0,True,../frodobots/frodobots_data/output_rides_4/ride_22679_20240320090811/recordings/1369ae9a804d93d46c46318856fdeed3_ride_22679__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240320090811_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22679_20240320090811,,0.10199999999986176
20240320120406,front,1081.147999,1081.25,0.1020009999999729,False,2.0,True,../frodobots/frodobots_data/output_rides_4/ride_22713_20240320120406/recordings/4ee358554648202af81e68a13a6aa106_ride_22713__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240320120406_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22713_20240320120406,,0.10200099999997292
20240320122510,front,750.464,750.6,0.1359999999999672,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22716_20240320122510/recordings/4aa08904e4410849ae4e86a45a7df443_ride_22716__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240320122510_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22716_20240320122510,,0.13599999999996726
20240320124157,front,1117.444,1117.6,0.155999999999949,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22721_20240320124157/recordings/a902a8310e4d914f8bb622a585c60dc6_ride_22721__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240320124157_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22721_20240320124157,,0.15599999999994907
20240320130544,front,1229.946,1230.15,0.2040000000001782,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22723_20240320130544/recordings/3d6770bfba451ea15efff9908b529d1a_ride_22723__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240320130544_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22723_20240320130544,,0.20400000000017826
20240320132958,front,1751.648,1751.75,0.1020000000000891,False,0.0,True,../frodobots/frodobots_data/output_rides_4/ride_22727_20240320132958/recordings/9485c9c5f443f5c67d1613acfd13bd47_ride_22727__uid_s_1000__uid_e_video.m3u8,/home/ashish/fbots7k/extracted/frodobots_dataset/videos/ride_608200_20240320132958_front_camera.mp4,../frodobots/frodobots_data/output_rides_4/ride_22727_20240320132958,,0.10200000000008913
