ride_idx,ride_id,ride_ts,start_row,end_row,num_rows,path
22905,ride_dfac7a_20240328023345,20240328023345,120853865,120861141,7276,videos/ride_dfac7a_20240328023345_front_camera.mp4
22906,ride_a8f8dd_20240326080916,20240326080916,120861141,120867023,5882,videos/ride_a8f8dd_20240326080916_front_camera.mp4
22907,ride_b40a50_20240329134201,20240329134201,120867023,120867838,815,videos/ride_b40a50_20240329134201_front_camera.mp4
22908,ride_a8f8dd_20240325043447,20240325043447,120867838,120880171,12333,videos/ride_a8f8dd_20240325043447_front_camera.mp4
22909,ride_c95741_20240328152849,20240328152849,120880171,120880407,236,videos/ride_c95741_20240328152849_front_camera.mp4
22910,ride_e9ebea_20240324053106,20240324053106,120880407,120880940,533,videos/ride_e9ebea_20240324053106_front_camera.mp4
22911,ride_dfac7a_20240325033513,20240325033513,120880940,120893092,12152,videos/ride_dfac7a_20240325033513_front_camera.mp4
22912,ride_dfac7a_20240324073743,20240324073743,120893092,120905789,12697,videos/ride_dfac7a_20240324073743_front_camera.mp4
22913,ride_4c508b_20240325221151,20240325221151,120905789,120911910,6121,videos/ride_4c508b_20240325221151_front_camera.mp4
22914,ride_577967_20240325094835,20240325094835,120911910,120917990,6080,videos/ride_577967_20240325094835_front_camera.mp4
22915,ride_d1c99e_20240327221205,20240327221205,120917990,120918418,428,videos/ride_d1c99e_20240327221205_front_camera.mp4
22916,ride_12c404_20240325190039,20240325190039,120918418,120918816,398,videos/ride_12c404_20240325190039_front_camera.mp4
22917,ride_b40a50_20240327085543,20240327085543,120918816,120921698,2882,videos/ride_b40a50_20240327085543_front_camera.mp4
22918,ride_195200_20240325120530,20240325120530,120921698,120926043,4345,videos/ride_195200_20240325120530_front_camera.mp4
22919,ride_e9ebea_20240325023052,20240325023052,120926043,120937102,11059,videos/ride_e9ebea_20240325023052_front_camera.mp4
22920,ride_4c508b_20240328214550,20240328214550,120937102,120943912,6810,videos/ride_4c508b_20240328214550_front_camera.mp4
22921,ride_e9ebea_20240329025929,20240329025929,120943912,120954523,10611,videos/ride_e9ebea_20240329025929_front_camera.mp4
22922,ride_577967_20240328094657,20240328094657,120954523,120956864,2341,videos/ride_577967_20240328094657_front_camera.mp4
22923,ride_dd820f_20240325051742,20240325051742,120956864,120966563,9699,videos/ride_dd820f_20240325051742_front_camera.mp4
22924,ride_c95741_20240329121128,20240329121128,120966563,120973147,6584,videos/ride_c95741_20240329121128_front_camera.mp4
22925,ride_a8f8dd_20240329073222,20240329073222,120973147,120973978,831,videos/ride_a8f8dd_20240329073222_front_camera.mp4
22926,ride_b40a50_20240327154240,20240327154240,120973978,120981288,7310,videos/ride_b40a50_20240327154240_front_camera.mp4
22927,ride_c95741_20240325100728,20240325100728,120981288,120982982,1694,videos/ride_c95741_20240325100728_front_camera.mp4
22928,ride_e9ebea_20240328023931,20240328023931,120982982,120992977,9995,videos/ride_e9ebea_20240328023931_front_camera.mp4
22929,ride_b40a50_20240327115148,20240327115148,120992977,120998494,5517,videos/ride_b40a50_20240327115148_front_camera.mp4
22930,ride_4c508b_20240327214549,20240327214549,120998494,121003282,4788,videos/ride_4c508b_20240327214549_front_camera.mp4
22931,ride_a8f8dd_20240324065912,20240324065912,121003282,121007168,3886,videos/ride_a8f8dd_20240324065912_front_camera.mp4
22932,ride_dd820f_20240326044344,20240326044344,121007168,121008755,1587,videos/ride_dd820f_20240326044344_front_camera.mp4
22933,ride_195200_20240326105720,20240326105720,121008755,121010875,2120,videos/ride_195200_20240326105720_front_camera.mp4
22934,ride_4c508b_20240326205438,20240326205438,121010875,121013334,2459,videos/ride_4c508b_20240326205438_front_camera.mp4
22935,ride_195200_20240326094329,20240326094329,121013334,121015197,1863,videos/ride_195200_20240326094329_front_camera.mp4
22936,ride_577967_20240329072002,20240329072002,121015197,121033119,17922,videos/ride_577967_20240329072002_front_camera.mp4
22937,ride_a8f8dd_20240329002903,20240329002903,121033119,121038094,4975,videos/ride_a8f8dd_20240329002903_front_camera.mp4
22938,ride_dfac7a_20240328053605,20240328053605,121038094,121045632,7538,videos/ride_dfac7a_20240328053605_front_camera.mp4
22939,ride_a8f8dd_20240324061108,20240324061108,121045632,121051875,6243,videos/ride_a8f8dd_20240324061108_front_camera.mp4
22940,ride_c95741_20240325150926,20240325150926,121051875,121057613,5738,videos/ride_c95741_20240325150926_front_camera.mp4
22941,ride_577967_20240325074556,20240325074556,121057613,121066234,8621,videos/ride_577967_20240325074556_front_camera.mp4
22942,ride_4c508b_20240329021235,20240329021235,121066234,121071570,5336,videos/ride_4c508b_20240329021235_front_camera.mp4
22943,ride_ce7d67_20240326092910,20240326092910,121071570,121074755,3185,videos/ride_ce7d67_20240326092910_front_camera.mp4
22944,ride_4c508b_20240327233808,20240327233808,121074755,121081060,6305,videos/ride_4c508b_20240327233808_front_camera.mp4
22945,ride_4c508b_20240328231116,20240328231116,121081060,121087365,6305,videos/ride_4c508b_20240328231116_front_camera.mp4
22946,ride_a8f8dd_20240329015001,20240329015001,121087365,121092317,4952,videos/ride_a8f8dd_20240329015001_front_camera.mp4
22947,ride_dd820f_20240325024414,20240325024414,121092317,121099538,7221,videos/ride_dd820f_20240325024414_front_camera.mp4
22948,ride_4c508b_20240328200859,20240328200859,121099538,121102980,3442,videos/ride_4c508b_20240328200859_front_camera.mp4
22949,ride_4c508b_20240324202006,20240324202006,121102980,121110375,7395,videos/ride_4c508b_20240324202006_front_camera.mp4
22950,ride_470131_20240328113808,20240328113808,121110375,121119968,9593,videos/ride_470131_20240328113808_front_camera.mp4
22951,ride_4c508b_20240326025638,20240326025638,121119968,121123752,3784,videos/ride_4c508b_20240326025638_front_camera.mp4
22952,ride_a8f8dd_20240324041132,20240324041132,121123752,121124226,474,videos/ride_a8f8dd_20240324041132_front_camera.mp4
22953,ride_577967_20240328080751,20240328080751,121124226,121126922,2696,videos/ride_577967_20240328080751_front_camera.mp4
22954,ride_a8f8dd_20240328013703,20240328013703,121126922,121130456,3534,videos/ride_a8f8dd_20240328013703_front_camera.mp4
22955,ride_577967_20240326080301,20240326080301,121130456,121135354,4898,videos/ride_577967_20240326080301_front_camera.mp4
22956,ride_e9ebea_20240328055645,20240328055645,121135354,121135508,154,videos/ride_e9ebea_20240328055645_front_camera.mp4
22957,ride_b40a50_20240329132629,20240329132629,121135508,121136805,1297,videos/ride_b40a50_20240329132629_front_camera.mp4
22958,ride_12c404_20240327204519,20240327204519,121136805,121143035,6230,videos/ride_12c404_20240327204519_front_camera.mp4
22959,ride_e9ebea_20240328073353,20240328073353,121143035,121152711,9676,videos/ride_e9ebea_20240328073353_front_camera.mp4
22960,ride_12c404_20240326180121,20240326180121,121152711,121153261,550,videos/ride_12c404_20240326180121_front_camera.mp4
22961,ride_c95741_20240325101157,20240325101157,121153261,121157704,4443,videos/ride_c95741_20240325101157_front_camera.mp4
22962,ride_dfac7a_20240328055745,20240328055745,121157704,121168326,10622,videos/ride_dfac7a_20240328055745_front_camera.mp4
22963,ride_dd820f_20240325061618,20240325061618,121168326,121170958,2632,videos/ride_dd820f_20240325061618_front_camera.mp4
22964,ride_a8f8dd_20240328082530,20240328082530,121170958,121174154,3196,videos/ride_a8f8dd_20240328082530_front_camera.mp4
22965,ride_577967_20240326050640,20240326050640,121174154,121180422,6268,videos/ride_577967_20240326050640_front_camera.mp4
22966,ride_ce7d67_20240326073953,20240326073953,121180422,121181821,1399,videos/ride_ce7d67_20240326073953_front_camera.mp4
22967,ride_a8f8dd_20240328065516,20240328065516,121181821,121185884,4063,videos/ride_a8f8dd_20240328065516_front_camera.mp4
22968,ride_4c508b_20240327200907,20240327200907,121185884,121190068,4184,videos/ride_4c508b_20240327200907_front_camera.mp4
22969,ride_195200_20240327124440,20240327124440,121190068,121194275,4207,videos/ride_195200_20240327124440_front_camera.mp4
22970,ride_e9ebea_20240329033957,20240329033957,121194275,121203004,8729,videos/ride_e9ebea_20240329033957_front_camera.mp4
22971,ride_b40a50_20240326140127,20240326140127,121203004,121206183,3179,videos/ride_b40a50_20240326140127_front_camera.mp4
22972,ride_195200_20240325124349,20240325124349,121206183,121211851,5668,videos/ride_195200_20240325124349_front_camera.mp4
22973,ride_4c508b_20240327013737,20240327013737,121211851,121217717,5866,videos/ride_4c508b_20240327013737_front_camera.mp4
22974,ride_4c508b_20240328205939,20240328205939,121217717,121222979,5262,videos/ride_4c508b_20240328205939_front_camera.mp4
22975,ride_e9ebea_20240329043615,20240329043615,121222979,121232272,9293,videos/ride_e9ebea_20240329043615_front_camera.mp4
22976,ride_a8f8dd_20240329075724,20240329075724,121232272,121232529,257,videos/ride_a8f8dd_20240329075724_front_camera.mp4
22977,ride_dd820f_20240324062305,20240324062305,121232529,121235831,3302,videos/ride_dd820f_20240324062305_front_camera.mp4
22978,ride_dfac7a_20240325022328,20240325022328,121235831,121239447,3616,videos/ride_dfac7a_20240325022328_front_camera.mp4
22979,ride_4c508b_20240325203945,20240325203945,121239447,121245274,5827,videos/ride_4c508b_20240325203945_front_camera.mp4
22980,ride_dd820f_20240325085114,20240325085114,121245274,121246543,1269,videos/ride_dd820f_20240325085114_front_camera.mp4
22981,ride_577967_20240326083445,20240326083445,121246543,121253103,6560,videos/ride_577967_20240326083445_front_camera.mp4
22982,ride_e9ebea_20240329053633,20240329053633,121253103,121261492,8389,videos/ride_e9ebea_20240329053633_front_camera.mp4
22983,ride_195200_20240328094210,20240328094210,121261492,121265568,4076,videos/ride_195200_20240328094210_front_camera.mp4
22984,ride_b40a50_20240329122854,20240329122854,121265568,121272310,6742,videos/ride_b40a50_20240329122854_front_camera.mp4
22985,ride_4c508b_20240327201754,20240327201754,121272310,121274395,2085,videos/ride_4c508b_20240327201754_front_camera.mp4
22986,ride_c95741_20240328160356,20240328160356,121274395,121277057,2662,videos/ride_c95741_20240328160356_front_camera.mp4
22987,ride_12c404_20240327173658,20240327173658,121277057,121277470,413,videos/ride_12c404_20240327173658_front_camera.mp4
22988,ride_dd820f_20240325062155,20240325062155,121277470,121283100,5630,videos/ride_dd820f_20240325062155_front_camera.mp4
22989,ride_195200_20240325125658,20240325125658,121283100,121289055,5955,videos/ride_195200_20240325125658_front_camera.mp4
22990,ride_a8f8dd_20240329002248,20240329002248,121289055,121292040,2985,videos/ride_a8f8dd_20240329002248_front_camera.mp4
22991,ride_dfac7a_20240328055043,20240328055043,121292040,121292186,146,videos/ride_dfac7a_20240328055043_front_camera.mp4
22992,ride_195200_20240328135532,20240328135532,121292186,121295916,3730,videos/ride_195200_20240328135532_front_camera.mp4
22993,ride_b40a50_20240329160407,20240329160407,121295916,121299343,3427,videos/ride_b40a50_20240329160407_front_camera.mp4
22994,ride_577967_20240327064206,20240327064206,121299343,121304159,4816,videos/ride_577967_20240327064206_front_camera.mp4
22995,ride_a8f8dd_20240329022659,20240329022659,121304159,121311861,7702,videos/ride_a8f8dd_20240329022659_front_camera.mp4
22996,ride_b40a50_20240329131944,20240329131944,121311861,121312992,1131,videos/ride_b40a50_20240329131944_front_camera.mp4
22997,ride_a8f8dd_20240329024816,20240329024816,121312992,121316782,3790,videos/ride_a8f8dd_20240329024816_front_camera.mp4
22998,ride_4c508b_20240328235633,20240328235633,121316782,121319771,2989,videos/ride_4c508b_20240328235633_front_camera.mp4
22999,ride_a8f8dd_20240325064253,20240325064253,121319771,121326026,6255,videos/ride_a8f8dd_20240325064253_front_camera.mp4
23000,ride_470131_20240326203245,20240326203245,121326026,121336231,10205,videos/ride_470131_20240326203245_front_camera.mp4
23001,ride_dfac7a_20240327053741,20240327053741,121336231,121343711,7480,videos/ride_dfac7a_20240327053741_front_camera.mp4
23002,ride_577967_20240326062428,20240326062428,121343711,121348247,4536,videos/ride_577967_20240326062428_front_camera.mp4
23003,ride_b40a50_20240329142711,20240329142711,121348247,121355136,6889,videos/ride_b40a50_20240329142711_front_camera.mp4
23004,ride_577967_20240327074047,20240327074047,121355136,121362025,6889,videos/ride_577967_20240327074047_front_camera.mp4
23005,ride_c95741_20240329140913,20240329140913,121362025,121363798,1773,videos/ride_c95741_20240329140913_front_camera.mp4
23006,ride_12c404_20240327173342,20240327173342,121363798,121364835,1037,videos/ride_12c404_20240327173342_front_camera.mp4
23007,ride_dd820f_20240324044922,20240324044922,121364835,121369507,4672,videos/ride_dd820f_20240324044922_front_camera.mp4
23008,ride_a8f8dd_20240327101503,20240327101503,121369507,121374337,4830,videos/ride_a8f8dd_20240327101503_front_camera.mp4
23009,ride_470131_20240327220258,20240327220258,121374337,121383719,9382,videos/ride_470131_20240327220258_front_camera.mp4
23010,ride_dfac7a_20240327052306,20240327052306,121383719,121390723,7004,videos/ride_dfac7a_20240327052306_front_camera.mp4
23011,ride_b40a50_20240328123622,20240328123622,121390723,121391207,484,videos/ride_b40a50_20240328123622_front_camera.mp4
23012,ride_e9ebea_20240328021023,20240328021023,121391207,121396013,4806,videos/ride_e9ebea_20240328021023_front_camera.mp4
23013,ride_c95741_20240329101632,20240329101632,121396013,121397725,1712,videos/ride_c95741_20240329101632_front_camera.mp4
23014,ride_e9ebea_20240329042647,20240329042647,121397725,121401840,4115,videos/ride_e9ebea_20240329042647_front_camera.mp4
23015,ride_b40a50_20240329121118,20240329121118,121401840,121405694,3854,videos/ride_b40a50_20240329121118_front_camera.mp4
23016,ride_a8f8dd_20240327011851,20240327011851,121405694,121406146,452,videos/ride_a8f8dd_20240327011851_front_camera.mp4
23017,ride_a8f8dd_20240327073612,20240327073612,121406146,121412382,6236,videos/ride_a8f8dd_20240327073612_front_camera.mp4
23018,ride_dd820f_20240324070059,20240324070059,121412382,121415403,3021,videos/ride_dd820f_20240324070059_front_camera.mp4
23019,ride_a8f8dd_20240324020050,20240324020050,121415403,121422263,6860,videos/ride_a8f8dd_20240324020050_front_camera.mp4
23020,ride_a8f8dd_20240328014555,20240328014555,121422263,121427079,4816,videos/ride_a8f8dd_20240328014555_front_camera.mp4
23021,ride_12c404_20240325195629,20240325195629,121427079,121427579,500,videos/ride_12c404_20240325195629_front_camera.mp4
23022,ride_e9ebea_20240328022023,20240328022023,121427579,121436523,8944,videos/ride_e9ebea_20240328022023_front_camera.mp4
23023,ride_c95741_20240328151801,20240328151801,121436523,121442119,5596,videos/ride_c95741_20240328151801_front_camera.mp4
23024,ride_4c508b_20240327203014,20240327203014,121442119,121447995,5876,videos/ride_4c508b_20240327203014_front_camera.mp4
23025,ride_e9ebea_20240328051603,20240328051603,121447995,121457276,9281,videos/ride_e9ebea_20240328051603_front_camera.mp4
23026,ride_a8f8dd_20240329063054,20240329063054,121457276,121458281,1005,videos/ride_a8f8dd_20240329063054_front_camera.mp4
23027,ride_dd820f_20240326035807,20240326035807,121458281,121459574,1293,videos/ride_dd820f_20240326035807_front_camera.mp4
23028,ride_577967_20240328083312,20240328083312,121459574,121462724,3150,videos/ride_577967_20240328083312_front_camera.mp4
23029,ride_470131_20240327145324,20240327145324,121462724,121464145,1421,videos/ride_470131_20240327145324_front_camera.mp4
23030,ride_a8f8dd_20240329060730,20240329060730,121464145,121465154,1009,videos/ride_a8f8dd_20240329060730_front_camera.mp4
23031,ride_a8f8dd_20240328011722,20240328011722,121465154,121468387,3233,videos/ride_a8f8dd_20240328011722_front_camera.mp4
23032,ride_c95741_20240328104215,20240328104215,121468387,121469774,1387,videos/ride_c95741_20240328104215_front_camera.mp4
23033,ride_4c508b_20240328202626,20240328202626,121469774,121474228,4454,videos/ride_4c508b_20240328202626_front_camera.mp4
23034,ride_195200_20240327141011,20240327141011,121474228,121478192,3964,videos/ride_195200_20240327141011_front_camera.mp4
23035,ride_dfac7a_20240328064700,20240328064700,121478192,121483052,4860,videos/ride_dfac7a_20240328064700_front_camera.mp4
23036,ride_b40a50_20240327145859,20240327145859,121483052,121490116,7064,videos/ride_b40a50_20240327145859_front_camera.mp4
23037,ride_a8f8dd_20240329080433,20240329080433,121490116,121491872,1756,videos/ride_a8f8dd_20240329080433_front_camera.mp4
23038,ride_195200_20240326093625,20240326093625,121491872,121493201,1329,videos/ride_195200_20240326093625_front_camera.mp4
23039,ride_4c508b_20240325193233,20240325193233,121493201,121494044,843,videos/ride_4c508b_20240325193233_front_camera.mp4
23040,ride_b40a50_20240327103819,20240327103819,121494044,121499826,5782,videos/ride_b40a50_20240327103819_front_camera.mp4
23041,ride_e9ebea_20240329051920,20240329051920,121499826,121500130,304,videos/ride_e9ebea_20240329051920_front_camera.mp4
23042,ride_195200_20240327122259,20240327122259,121500130,121504460,4330,videos/ride_195200_20240327122259_front_camera.mp4
23043,ride_577967_20240326074441,20240326074441,121504460,121509049,4589,videos/ride_577967_20240326074441_front_camera.mp4
23044,ride_c95741_20240328150722,20240328150722,121509049,121512114,3065,videos/ride_c95741_20240328150722_front_camera.mp4
23045,ride_195200_20240327092146,20240327092146,121512114,121513973,1859,videos/ride_195200_20240327092146_front_camera.mp4
23046,ride_b40a50_20240329105133,20240329105133,121513973,121528147,14174,videos/ride_b40a50_20240329105133_front_camera.mp4
23047,ride_dd820f_20240326041450,20240326041450,121528147,121531525,3378,videos/ride_dd820f_20240326041450_front_camera.mp4
23048,ride_12c404_20240327215949,20240327215949,121531525,121535628,4103,videos/ride_12c404_20240327215949_front_camera.mp4
23049,ride_4c508b_20240325210909,20240325210909,121535628,121542560,6932,videos/ride_4c508b_20240325210909_front_camera.mp4
23050,ride_195200_20240327123550,20240327123550,121542560,121545522,2962,videos/ride_195200_20240327123550_front_camera.mp4
23051,ride_577967_20240326063508,20240326063508,121545522,121552982,7460,videos/ride_577967_20240326063508_front_camera.mp4
23052,ride_a8f8dd_20240325023518,20240325023518,121552982,121559380,6398,videos/ride_a8f8dd_20240325023518_front_camera.mp4
23053,ride_577967_20240329095338,20240329095338,121559380,121565854,6474,videos/ride_577967_20240329095338_front_camera.mp4
23054,ride_577967_20240327044731,20240327044731,121565854,121572611,6757,videos/ride_577967_20240327044731_front_camera.mp4
23055,ride_4c508b_20240328200411,20240328200411,121572611,121574481,1870,videos/ride_4c508b_20240328200411_front_camera.mp4
23056,ride_a8f8dd_20240328234748,20240328234748,121574481,121579245,4764,videos/ride_a8f8dd_20240328234748_front_camera.mp4
23057,ride_4c508b_20240325222608,20240325222608,121579245,121586150,6905,videos/ride_4c508b_20240325222608_front_camera.mp4
23058,ride_470131_20240327113028,20240327113028,121586150,121589933,3783,videos/ride_470131_20240327113028_front_camera.mp4
23059,ride_a8f8dd_20240328072549,20240328072549,121589933,121593257,3324,videos/ride_a8f8dd_20240328072549_front_camera.mp4
23060,ride_a8f8dd_20240324021616,20240324021616,121593257,121600939,7682,videos/ride_a8f8dd_20240324021616_front_camera.mp4
23061,ride_470131_20240327001235,20240327001235,121600939,121611514,10575,videos/ride_470131_20240327001235_front_camera.mp4
23062,ride_dd820f_20240324032726,20240324032726,121611514,121614169,2655,videos/ride_dd820f_20240324032726_front_camera.mp4
23063,ride_e9ebea_20240329045438,20240329045438,121614169,121626509,12340,videos/ride_e9ebea_20240329045438_front_camera.mp4
23064,ride_195200_20240326093920,20240326093920,121626509,121628204,1695,videos/ride_195200_20240326093920_front_camera.mp4
23065,ride_a8f8dd_20240329000556,20240329000556,121628204,121631499,3295,videos/ride_a8f8dd_20240329000556_front_camera.mp4
23066,ride_aab0ed_20240325211716,20240325211716,121631499,121633425,1926,videos/ride_aab0ed_20240325211716_front_camera.mp4
23067,ride_a8f8dd_20240327054841,20240327054841,121633425,121640416,6991,videos/ride_a8f8dd_20240327054841_front_camera.mp4
23068,ride_c95741_20240328114929,20240328114929,121640416,121654394,13978,videos/ride_c95741_20240328114929_front_camera.mp4
23069,ride_195200_20240325111753,20240325111753,121654394,121664883,10489,videos/ride_195200_20240325111753_front_camera.mp4
23070,ride_dd820f_20240326040619,20240326040619,121664883,121667370,2487,videos/ride_dd820f_20240326040619_front_camera.mp4
23071,ride_33820f_20240326074007,20240326074007,121667370,121670482,3112,videos/ride_33820f_20240326074007_front_camera.mp4
23072,ride_195200_20240327135405,20240327135405,121670482,121673710,3228,videos/ride_195200_20240327135405_front_camera.mp4
23073,ride_a8f8dd_20240328005913,20240328005913,121673710,121676654,2944,videos/ride_a8f8dd_20240328005913_front_camera.mp4
23074,ride_a8f8dd_20240325012345,20240325012345,121676654,121682055,5401,videos/ride_a8f8dd_20240325012345_front_camera.mp4
23075,ride_dfac7a_20240328020604,20240328020604,121682055,121685098,3043,videos/ride_dfac7a_20240328020604_front_camera.mp4
23076,ride_4c508b_20240325212357,20240325212357,121685098,121692882,7784,videos/ride_4c508b_20240325212357_front_camera.mp4
23077,ride_470131_20240327000209,20240327000209,121692882,121695938,3056,videos/ride_470131_20240327000209_front_camera.mp4
23078,ride_dd820f_20240325070415,20240325070415,121695938,121697345,1407,videos/ride_dd820f_20240325070415_front_camera.mp4
23079,ride_c95741_20240329114702,20240329114702,121697345,121700648,3303,videos/ride_c95741_20240329114702_front_camera.mp4
23080,ride_c95741_20240325145852,20240325145852,121700648,121704335,3687,videos/ride_c95741_20240325145852_front_camera.mp4
23081,ride_4c508b_20240324234626,20240324234626,121704335,121709185,4850,videos/ride_4c508b_20240324234626_front_camera.mp4
23082,ride_dd820f_20240324060316,20240324060316,121709185,121712654,3469,videos/ride_dd820f_20240324060316_front_camera.mp4
23083,ride_dd820f_20240326085234,20240326085234,121712654,121715797,3143,videos/ride_dd820f_20240326085234_front_camera.mp4
23084,ride_dfac7a_20240329043033,20240329043033,121715797,121719193,3396,videos/ride_dfac7a_20240329043033_front_camera.mp4
23085,ride_470131_20240326120305,20240326120305,121719193,121722836,3643,videos/ride_470131_20240326120305_front_camera.mp4
23086,ride_a8f8dd_20240328012402,20240328012402,121722836,121728155,5319,videos/ride_a8f8dd_20240328012402_front_camera.mp4
23087,ride_4c508b_20240326021023,20240326021023,121728155,121731966,3811,videos/ride_4c508b_20240326021023_front_camera.mp4
23088,ride_b40a50_20240329131829,20240329131829,121731966,121732351,385,videos/ride_b40a50_20240329131829_front_camera.mp4
23089,ride_c95741_20240325124451,20240325124451,121732351,121734295,1944,videos/ride_c95741_20240325124451_front_camera.mp4
23090,ride_4c508b_20240329001730,20240329001730,121734295,121736182,1887,videos/ride_4c508b_20240329001730_front_camera.mp4
23091,ride_dd820f_20240326074413,20240326074413,121736182,121743520,7338,videos/ride_dd820f_20240326074413_front_camera.mp4
23092,ride_a8f8dd_20240329011913,20240329011913,121743520,121748132,4612,videos/ride_a8f8dd_20240329011913_front_camera.mp4
23093,ride_a8f8dd_20240329021300,20240329021300,121748132,121755005,6873,videos/ride_a8f8dd_20240329021300_front_camera.mp4
23094,ride_dd820f_20240326025407,20240326025407,121755005,121758034,3029,videos/ride_dd820f_20240326025407_front_camera.mp4
23095,ride_a8f8dd_20240328090521,20240328090521,121758034,121763670,5636,videos/ride_a8f8dd_20240328090521_front_camera.mp4
23096,ride_577967_20240328063422,20240328063422,121763670,121768173,4503,videos/ride_577967_20240328063422_front_camera.mp4
23097,ride_a8f8dd_20240324043426,20240324043426,121768173,121769027,854,videos/ride_a8f8dd_20240324043426_front_camera.mp4
23098,ride_c95741_20240328135305,20240328135305,121769027,121772500,3473,videos/ride_c95741_20240328135305_front_camera.mp4
23099,ride_12c404_20240326152838,20240326152838,121772500,121776246,3746,videos/ride_12c404_20240326152838_front_camera.mp4
23100,ride_195200_20240327115209,20240327115209,121776246,121779826,3580,videos/ride_195200_20240327115209_front_camera.mp4
23101,ride_a8f8dd_20240329033410,20240329033410,121779826,121783206,3380,videos/ride_a8f8dd_20240329033410_front_camera.mp4
23102,ride_577967_20240327095542,20240327095542,121783206,121790518,7312,videos/ride_577967_20240327095542_front_camera.mp4
23103,ride_4c508b_20240323232157,20240323232157,121790518,121793017,2499,videos/ride_4c508b_20240323232157_front_camera.mp4
23104,ride_4c508b_20240324200901,20240324200901,121793017,121797910,4893,videos/ride_4c508b_20240324200901_front_camera.mp4
23105,ride_a8f8dd_20240328011438,20240328011438,121797910,121798730,820,videos/ride_a8f8dd_20240328011438_front_camera.mp4
23106,ride_a8f8dd_20240325011550,20240325011550,121798730,121802072,3342,videos/ride_a8f8dd_20240325011550_front_camera.mp4
23107,ride_195200_20240326101759,20240326101759,121802072,121804812,2740,videos/ride_195200_20240326101759_front_camera.mp4
23108,ride_4c508b_20240326022127,20240326022127,121804812,121810636,5824,videos/ride_4c508b_20240326022127_front_camera.mp4
23109,ride_c95741_20240329123710,20240329123710,121810636,121820401,9765,videos/ride_c95741_20240329123710_front_camera.mp4
23110,ride_c95741_20240329162744,20240329162744,121820401,121826467,6066,videos/ride_c95741_20240329162744_front_camera.mp4
23111,ride_577967_20240325035246,20240325035246,121826467,121826495,28,videos/ride_577967_20240325035246_front_camera.mp4
23112,ride_b40a50_20240328140146,20240328140146,121826495,121834076,7581,videos/ride_b40a50_20240328140146_front_camera.mp4
23113,ride_dfac7a_20240329045658,20240329045658,121834076,121844965,10889,videos/ride_dfac7a_20240329045658_front_camera.mp4
23114,ride_b40a50_20240329145434,20240329145434,121844965,121850140,5175,videos/ride_b40a50_20240329145434_front_camera.mp4
23115,ride_e9ebea_20240325025651,20240325025651,121850140,121854223,4083,videos/ride_e9ebea_20240325025651_front_camera.mp4
23116,ride_dfac7a_20240328024816,20240328024816,121854223,121862693,8470,videos/ride_dfac7a_20240328024816_front_camera.mp4
23117,ride_b40a50_20240328091710,20240328091710,121862693,121863305,612,videos/ride_b40a50_20240328091710_front_camera.mp4
23118,ride_dd820f_20240325033216,20240325033216,121863305,121870831,7526,videos/ride_dd820f_20240325033216_front_camera.mp4
23119,ride_dceec4_20240325192417,20240325192417,121870831,121873779,2948,videos/ride_dceec4_20240325192417_front_camera.mp4
23120,ride_b40a50_20240328161218,20240328161218,121873779,121878119,4340,videos/ride_b40a50_20240328161218_front_camera.mp4
23121,ride_577967_20240329082819,20240329082819,121878119,121887752,9633,videos/ride_577967_20240329082819_front_camera.mp4
23122,ride_12c404_20240327173132,20240327173132,121887752,121888904,1152,videos/ride_12c404_20240327173132_front_camera.mp4
23123,ride_470131_20240326150259,20240326150259,121888904,121894188,5284,videos/ride_470131_20240326150259_front_camera.mp4
23124,ride_195200_20240325091913,20240325091913,121894188,121896086,1898,videos/ride_195200_20240325091913_front_camera.mp4
23125,ride_4c508b_20240327221342,20240327221342,121896086,121899148,3062,videos/ride_4c508b_20240327221342_front_camera.mp4
23126,ride_dfac7a_20240325054712,20240325054712,121899148,121906754,7606,videos/ride_dfac7a_20240325054712_front_camera.mp4
23127,ride_a8f8dd_20240324014155,20240324014155,121906754,121912382,5628,videos/ride_a8f8dd_20240324014155_front_camera.mp4
23128,ride_4c508b_20240329022607,20240329022607,121912382,121913824,1442,videos/ride_4c508b_20240329022607_front_camera.mp4
23129,ride_577967_20240325080608,20240325080608,121913824,121919760,5936,videos/ride_577967_20240325080608_front_camera.mp4
23130,ride_a8f8dd_20240326022954,20240326022954,121919760,121923708,3948,videos/ride_a8f8dd_20240326022954_front_camera.mp4
23131,ride_dd820f_20240326044909,20240326044909,121923708,121926095,2387,videos/ride_dd820f_20240326044909_front_camera.mp4
23132,ride_577967_20240328101106,20240328101106,121926095,121931172,5077,videos/ride_577967_20240328101106_front_camera.mp4
23133,ride_577967_20240325011711,20240325011711,121931172,121938844,7672,videos/ride_577967_20240325011711_front_camera.mp4
23134,ride_c95741_20240325141423,20240325141423,121938844,121940249,1405,videos/ride_c95741_20240325141423_front_camera.mp4
23135,ride_4c508b_20240324235757,20240324235757,121940249,121947029,6780,videos/ride_4c508b_20240324235757_front_camera.mp4
23136,ride_577967_20240328084430,20240328084430,121947029,121953840,6811,videos/ride_577967_20240328084430_front_camera.mp4
23137,ride_4c508b_20240327193020,20240327193020,121953840,121954873,1033,videos/ride_4c508b_20240327193020_front_camera.mp4
