uid,model,scene,n,fps,ctx,flag,n_events,score,cls,birth,birth_s,branch,onset,zprobe,bncc,box
ours_4node_r27_FR,ours_4node,r27_FR,108,16.0,12,0,0,-0.32,car,78.0,4.12,A,5.67,0.6,0.86,"[482.6, 175.9, 524.3, 199.2]"
ours_noatok_r27_FR,ours_noatok,r27_FR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r27_FR,ours_noadaln,r27_FR,108,16.0,12,0,0,-0.31,car,69.0,3.56,A,3.43,0.22,0.47,"[537.5, 178.4, 584.4, 205.5]"
astra_r27_L,astra,r27_L,125,20.0,4,0,0,,,,,,,,,
matrixgame_r27_L,matrixgame,r27_L,152,25.0,1,0,0,,,,,,,,,
minwm_r27_L,minwm,r27_L,77,16.0,13,0,0,,,,,,,,,
worldcam_r27_L,worldcam,r27_L,241,30.0,65,0,0,,,,,,,,,
worldplay_r27_L,worldplay,r27_L,146,24.0,1,0,0,,,,,,,,,
yume_r27_L,yume,r27_L,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r27_L,ours_pca8,r27_L,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r27_L,ours_pca4,r27_L,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r27_L,ours_pca2,r27_L,108,16.0,12,0,0,,,,,,,,,
ours_16node_r27_L,ours_16node,r27_L,108,16.0,12,0,0,,,,,,,,,
ours_4node_r27_L,ours_4node,r27_L,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r27_L,ours_noatok,r27_L,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r27_L,ours_noadaln,r27_L,108,16.0,12,0,0,,,,,,,,,
astra_r27_R,astra,r27_R,125,20.0,4,0,0,,,,,,,,,
matrixgame_r27_R,matrixgame,r27_R,152,25.0,1,0,0,,,,,,,,,
minwm_r27_R,minwm,r27_R,77,16.0,13,0,0,,,,,,,,,
worldcam_r27_R,worldcam,r27_R,241,30.0,65,0,0,,,,,,,,,
worldplay_r27_R,worldplay,r27_R,146,24.0,1,0,0,,,,,,,,,
yume_r27_R,yume,r27_R,98,16.0,1,0,0,-0.6,car,24.0,1.44,A,2.62,0.8,0.86,"[945.8, 281.3, 1052.1, 357.5]"
ours_pca8_r27_R,ours_pca8,r27_R,108,16.0,12,0,0,-0.44,truck,51.0,2.44,A,2.81,0.55,0.75,"[647.4, 156.5, 734.7, 202.1]"
ours_pca4_r27_R,ours_pca4,r27_R,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r27_R,ours_pca2,r27_R,108,16.0,12,0,0,,,,,,,,,
ours_16node_r27_R,ours_16node,r27_R,108,16.0,12,0,0,,,,,,,,,
ours_4node_r27_R,ours_4node,r27_R,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r27_R,ours_noatok,r27_R,108,16.0,12,0,0,-0.27,car,88.0,4.75,B,4.22,0.87,0.65,"[298.6, 174.1, 346.5, 206.4]"
ours_noadaln_r27_R,ours_noadaln,r27_R,108,16.0,12,0,0,,,,,,,,,
astra_r28_B,astra,r28_B,125,20.0,4,0,0,,,,,,,,,
matrixgame_r28_B,matrixgame,r28_B,152,25.0,1,0,0,,,,,,,,,
minwm_r28_B,minwm,r28_B,77,16.0,13,0,0,,,,,,,,,
worldcam_r28_B,worldcam,r28_B,241,30.0,65,0,0,,,,,,,,,
worldplay_r28_B,worldplay,r28_B,146,24.0,1,0,0,,,,,,,,,
yume_r28_B,yume,r28_B,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r28_B,ours_pca8,r28_B,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r28_B,ours_pca4,r28_B,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r28_B,ours_pca2,r28_B,108,16.0,12,0,0,,,,,,,,,
ours_16node_r28_B,ours_16node,r28_B,108,16.0,12,0,0,,,,,,,,,
ours_4node_r28_B,ours_4node,r28_B,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r28_B,ours_noatok,r28_B,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r28_B,ours_noadaln,r28_B,108,16.0,12,0,0,,,,,,,,,
astra_r28_BL,astra,r28_BL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r28_BL,matrixgame,r28_BL,152,25.0,1,0,0,,,,,,,,,
minwm_r28_BL,minwm,r28_BL,77,16.0,13,0,0,,,,,,,,,
worldcam_r28_BL,worldcam,r28_BL,241,30.0,65,0,0,,,,,,,,,
worldplay_r28_BL,worldplay,r28_BL,146,24.0,1,0,0,,,,,,,,,
yume_r28_BL,yume,r28_BL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r28_BL,ours_pca8,r28_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r28_BL,ours_pca4,r28_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r28_BL,ours_pca2,r28_BL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r28_BL,ours_16node,r28_BL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r28_BL,ours_4node,r28_BL,108,16.0,12,0,0,-0.66,car,72.0,3.75,A,1.68,0.14,0.51,"[451.1, 213.0, 516.0, 226.9]"
ours_noatok_r28_BL,ours_noatok,r28_BL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r28_BL,ours_noadaln,r28_BL,108,16.0,12,0,0,,,,,,,,,
astra_r28_BR,astra,r28_BR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r28_BR,matrixgame,r28_BR,152,25.0,1,0,0,,,,,,,,,
minwm_r28_BR,minwm,r28_BR,77,16.0,13,0,0,,,,,,,,,
worldcam_r28_BR,worldcam,r28_BR,241,30.0,65,0,0,,,,,,,,,
worldplay_r28_BR,worldplay,r28_BR,146,24.0,1,0,0,,,,,,,,,
yume_r28_BR,yume,r28_BR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r28_BR,ours_pca8,r28_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r28_BR,ours_pca4,r28_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r28_BR,ours_pca2,r28_BR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r28_BR,ours_16node,r28_BR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r28_BR,ours_4node,r28_BR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r28_BR,ours_noatok,r28_BR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r28_BR,ours_noadaln,r28_BR,108,16.0,12,0,0,,,,,,,,,
astra_r28_F,astra,r28_F,125,20.0,4,0,0,,,,,,,,,
matrixgame_r28_F,matrixgame,r28_F,152,25.0,1,0,0,,,,,,,,,
minwm_r28_F,minwm,r28_F,77,16.0,13,0,0,,,,,,,,,
worldcam_r28_F,worldcam,r28_F,241,30.0,65,0,0,-0.45,car,118.0,1.77,A,2.74,0.41,0.6,"[147.4, 256.6, 198.4, 269.4]"
worldplay_r28_F,worldplay,r28_F,146,24.0,1,0,0,,,,,,,,,
yume_r28_F,yume,r28_F,98,16.0,1,0,0,-0.13,car,69.0,4.25,B,2.6,0.25,0.55,"[209.4, 353.8, 298.7, 374.3]"
ours_pca8_r28_F,ours_pca8,r28_F,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r28_F,ours_pca4,r28_F,108,16.0,12,0,0,-0.75,truck,96.0,5.25,A,1.25,0.21,0.91,"[598.2, 147.5, 675.9, 212.7]"
ours_pca2_r28_F,ours_pca2,r28_F,108,16.0,12,0,0,,,,,,,,,
ours_16node_r28_F,ours_16node,r28_F,108,16.0,12,0,0,,,,,,,,,
ours_4node_r28_F,ours_4node,r28_F,108,16.0,12,0,0,-0.32,car,49.0,2.31,A,3.57,0.33,0.86,"[613.9, 204.7, 669.3, 220.5]"
ours_noatok_r28_F,ours_noatok,r28_F,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r28_F,ours_noadaln,r28_F,108,16.0,12,0,0,,,,,,,,,
astra_r28_FL,astra,r28_FL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r28_FL,matrixgame,r28_FL,152,25.0,1,0,0,,,,,,,,,
minwm_r28_FL,minwm,r28_FL,77,16.0,13,0,0,,,,,,,,,
worldcam_r28_FL,worldcam,r28_FL,241,30.0,65,0,0,-0.52,car,199.0,4.47,A,2.4,0.47,0.52,"[248.9, 223.4, 302.9, 261.8]"
worldplay_r28_FL,worldplay,r28_FL,146,24.0,1,0,0,-0.74,car,33.0,1.33,A,1.31,0.76,0.94,"[267.2, 247.2, 344.9, 263.0]"
yume_r28_FL,yume,r28_FL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r28_FL,ours_pca8,r28_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r28_FL,ours_pca4,r28_FL,108,16.0,12,0,0,-0.18,car,89.0,4.81,A,4.09,0.0,0.07,"[195.7, 176.7, 240.1, 193.9]"
ours_pca2_r28_FL,ours_pca2,r28_FL,108,16.0,12,0,0,-0.49,car,85.0,4.56,B,1.53,0.24,0.86,"[322.7, 221.0, 400.1, 240.8]"
ours_16node_r28_FL,ours_16node,r28_FL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r28_FL,ours_4node,r28_FL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r28_FL,ours_noatok,r28_FL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r28_FL,ours_noadaln,r28_FL,108,16.0,12,0,0,,,,,,,,,
astra_r28_FR,astra,r28_FR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r28_FR,matrixgame,r28_FR,152,25.0,1,0,0,,,,,,,,,
minwm_r28_FR,minwm,r28_FR,77,16.0,13,0,0,,,,,,,,,
worldcam_r28_FR,worldcam,r28_FR,241,30.0,65,0,0,,,,,,,,,
worldplay_r28_FR,worldplay,r28_FR,146,24.0,1,0,0,,,,,,,,,
yume_r28_FR,yume,r28_FR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r28_FR,ours_pca8,r28_FR,108,16.0,12,0,0,-0.53,truck,66.0,3.38,A,2.35,0.3,0.79,"[445.5, 158.6, 491.5, 217.8]"
ours_pca4_r28_FR,ours_pca4,r28_FR,108,16.0,12,0,0,-0.58,truck,105.0,5.81,A,2.1,0.4,0.8,"[333.4, 160.5, 404.6, 223.6]"
ours_pca2_r28_FR,ours_pca2,r28_FR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r28_FR,ours_16node,r28_FR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r28_FR,ours_4node,r28_FR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r28_FR,ours_noatok,r28_FR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r28_FR,ours_noadaln,r28_FR,108,16.0,12,0,0,,,,,,,,,
astra_r28_L,astra,r28_L,125,20.0,4,0,0,,,,,,,,,
matrixgame_r28_L,matrixgame,r28_L,152,25.0,1,0,0,,,,,,,,,
minwm_r28_L,minwm,r28_L,77,16.0,13,0,0,,,,,,,,,
worldcam_r28_L,worldcam,r28_L,241,30.0,65,0,0,,,,,,,,,
worldplay_r28_L,worldplay,r28_L,146,24.0,1,0,0,,,,,,,,,
yume_r28_L,yume,r28_L,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r28_L,ours_pca8,r28_L,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r28_L,ours_pca4,r28_L,108,16.0,12,0,0,-0.56,car,16.0,0.25,A,2.43,0.78,0.56,"[109.3, 213.7, 146.7, 231.8]"
ours_pca2_r28_L,ours_pca2,r28_L,108,16.0,12,0,0,-0.68,car,50.0,2.38,A,1.58,0.38,0.82,"[339.0, 217.4, 402.0, 233.6]"
ours_16node_r28_L,ours_16node,r28_L,108,16.0,12,0,0,-0.2,car,16.0,0.25,B,2.48,0.88,0.76,"[106.3, 212.7, 146.4, 232.4]"
ours_4node_r28_L,ours_4node,r28_L,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r28_L,ours_noatok,r28_L,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r28_L,ours_noadaln,r28_L,108,16.0,12,0,0,,,,,,,,,
astra_r28_R,astra,r28_R,125,20.0,4,0,0,,,,,,,,,
matrixgame_r28_R,matrixgame,r28_R,152,25.0,1,0,0,,,,,,,,,
minwm_r28_R,minwm,r28_R,77,16.0,13,0,0,,,,,,,,,
worldcam_r28_R,worldcam,r28_R,241,30.0,65,0,0,-0.5,car,164.0,3.3,A,2.51,0.0,0.55,"[628.1, 206.5, 669.0, 231.6]"
worldplay_r28_R,worldplay,r28_R,146,24.0,1,0,0,-0.64,car,117.0,4.83,B,3.35,0.9,0.9,"[427.5, 235.1, 469.6, 257.5]"
yume_r28_R,yume,r28_R,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r28_R,ours_pca8,r28_R,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r28_R,ours_pca4,r28_R,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r28_R,ours_pca2,r28_R,108,16.0,12,0,0,,,,,,,,,
ours_16node_r28_R,ours_16node,r28_R,108,16.0,12,0,0,,,,,,,,,
ours_4node_r28_R,ours_4node,r28_R,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r28_R,ours_noatok,r28_R,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r28_R,ours_noadaln,r28_R,108,16.0,12,0,0,-0.52,truck,88.0,4.75,A,2.4,0.27,0.48,"[358.6, 162.6, 426.0, 224.6]"
astra_r29_B,astra,r29_B,125,20.0,4,0,0,,,,,,,,,
matrixgame_r29_B,matrixgame,r29_B,152,25.0,1,0,0,,,,,,,,,
minwm_r29_B,minwm,r29_B,77,16.0,13,0,0,,,,,,,,,
worldcam_r29_B,worldcam,r29_B,241,30.0,65,0,0,,,,,,,,,
worldplay_r29_B,worldplay,r29_B,146,24.0,1,0,0,,,,,,,,,
yume_r29_B,yume,r29_B,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r29_B,ours_pca8,r29_B,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r29_B,ours_pca4,r29_B,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r29_B,ours_pca2,r29_B,108,16.0,12,0,0,,,,,,,,,
ours_16node_r29_B,ours_16node,r29_B,108,16.0,12,0,0,,,,,,,,,
ours_4node_r29_B,ours_4node,r29_B,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r29_B,ours_noatok,r29_B,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r29_B,ours_noadaln,r29_B,108,16.0,12,0,0,,,,,,,,,
astra_r29_BL,astra,r29_BL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r29_BL,matrixgame,r29_BL,152,25.0,1,0,0,,,,,,,,,
minwm_r29_BL,minwm,r29_BL,77,16.0,13,0,0,-0.73,car,43.0,1.88,B,1.23,0.35,0.93,"[551.4, 240.2, 655.2, 265.9]"
worldcam_r29_BL,worldcam,r29_BL,241,30.0,65,0,0,,,,,,,,,
worldplay_r29_BL,worldplay,r29_BL,146,24.0,1,0,0,,,,,,,,,
yume_r29_BL,yume,r29_BL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r29_BL,ours_pca8,r29_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r29_BL,ours_pca4,r29_BL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r29_BL,ours_pca2,r29_BL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r29_BL,ours_16node,r29_BL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r29_BL,ours_4node,r29_BL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r29_BL,ours_noatok,r29_BL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r29_BL,ours_noadaln,r29_BL,108,16.0,12,0,0,,,,,,,,,
astra_r29_BR,astra,r29_BR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r29_BR,matrixgame,r29_BR,152,25.0,1,0,0,,,,,,,,,
minwm_r29_BR,minwm,r29_BR,77,16.0,13,0,0,-0.27,car,67.0,3.38,B,4.2,0.75,0.88,"[187.5, 229.5, 274.7, 264.9]"
worldcam_r29_BR,worldcam,r29_BR,241,30.0,65,0,0,-0.23,car,177.0,3.73,A,3.87,0.0,0.0,"[476.5, 204.8, 510.1, 231.9]"
worldplay_r29_BR,worldplay,r29_BR,146,24.0,1,0,0,,,,,,,,,
yume_r29_BR,yume,r29_BR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r29_BR,ours_pca8,r29_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r29_BR,ours_pca4,r29_BR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r29_BR,ours_pca2,r29_BR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r29_BR,ours_16node,r29_BR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r29_BR,ours_4node,r29_BR,108,16.0,12,0,0,-0.43,car,71.0,3.69,A,2.83,0.24,0.9,"[363.1, 219.3, 454.7, 244.4]"
ours_noatok_r29_BR,ours_noatok,r29_BR,108,16.0,12,0,0,-0.38,car,74.0,3.88,A,3.2,0.25,0.9,"[285.4, 222.6, 383.6, 247.9]"
ours_noadaln_r29_BR,ours_noadaln,r29_BR,108,16.0,12,0,0,,,,,,,,,
astra_r29_F,astra,r29_F,125,20.0,4,0,0,,,,,,,,,
matrixgame_r29_F,matrixgame,r29_F,152,25.0,1,0,0,,,,,,,,,
minwm_r29_F,minwm,r29_F,77,16.0,13,0,0,,,,,,,,,
worldcam_r29_F,worldcam,r29_F,241,30.0,65,0,0,,,,,,,,,
worldplay_r29_F,worldplay,r29_F,146,24.0,1,0,0,,,,,,,,,
yume_r29_F,yume,r29_F,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r29_F,ours_pca8,r29_F,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r29_F,ours_pca4,r29_F,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r29_F,ours_pca2,r29_F,108,16.0,12,0,0,,,,,,,,,
ours_16node_r29_F,ours_16node,r29_F,108,16.0,12,0,0,,,,,,,,,
ours_4node_r29_F,ours_4node,r29_F,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r29_F,ours_noatok,r29_F,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r29_F,ours_noadaln,r29_F,108,16.0,12,0,0,,,,,,,,,
astra_r29_FL,astra,r29_FL,125,20.0,4,0,0,,,,,,,,,
matrixgame_r29_FL,matrixgame,r29_FL,152,25.0,1,0,0,,,,,,,,,
minwm_r29_FL,minwm,r29_FL,77,16.0,13,0,0,-0.36,car,30.0,1.06,A,3.18,0.13,0.82,"[176.5, 247.1, 272.5, 288.5]"
worldcam_r29_FL,worldcam,r29_FL,241,30.0,65,0,0,,,,,,,,,
worldplay_r29_FL,worldplay,r29_FL,146,24.0,1,0,0,,,,,,,,,
yume_r29_FL,yume,r29_FL,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r29_FL,ours_pca8,r29_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r29_FL,ours_pca4,r29_FL,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r29_FL,ours_pca2,r29_FL,108,16.0,12,0,0,,,,,,,,,
ours_16node_r29_FL,ours_16node,r29_FL,108,16.0,12,0,0,,,,,,,,,
ours_4node_r29_FL,ours_4node,r29_FL,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r29_FL,ours_noatok,r29_FL,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r29_FL,ours_noadaln,r29_FL,108,16.0,12,0,0,,,,,,,,,
astra_r29_FR,astra,r29_FR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r29_FR,matrixgame,r29_FR,152,25.0,1,0,0,,,,,,,,,
minwm_r29_FR,minwm,r29_FR,77,16.0,13,0,0,-0.36,car,38.0,1.56,A,3.22,0.0,0.77,"[243.5, 239.6, 322.5, 278.7]"
worldcam_r29_FR,worldcam,r29_FR,241,30.0,65,0,0,,,,,,,,,
worldplay_r29_FR,worldplay,r29_FR,146,24.0,1,0,0,,,,,,,,,
yume_r29_FR,yume,r29_FR,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r29_FR,ours_pca8,r29_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r29_FR,ours_pca4,r29_FR,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r29_FR,ours_pca2,r29_FR,108,16.0,12,0,0,,,,,,,,,
ours_16node_r29_FR,ours_16node,r29_FR,108,16.0,12,0,0,,,,,,,,,
ours_4node_r29_FR,ours_4node,r29_FR,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r29_FR,ours_noatok,r29_FR,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r29_FR,ours_noadaln,r29_FR,108,16.0,12,0,0,,,,,,,,,
astra_r29_L,astra,r29_L,125,20.0,4,0,0,,,,,,,,,
matrixgame_r29_L,matrixgame,r29_L,152,25.0,1,0,0,,,,,,,,,
minwm_r29_L,minwm,r29_L,77,16.0,13,0,0,-0.53,car,37.0,1.5,B,1.73,0.16,0.87,"[558.2, 243.6, 671.6, 268.6]"
worldcam_r29_L,worldcam,r29_L,241,30.0,65,0,0,,,,,,,,,
worldplay_r29_L,worldplay,r29_L,146,24.0,1,0,0,,,,,,,,,
yume_r29_L,yume,r29_L,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r29_L,ours_pca8,r29_L,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r29_L,ours_pca4,r29_L,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r29_L,ours_pca2,r29_L,108,16.0,12,0,0,,,,,,,,,
ours_16node_r29_L,ours_16node,r29_L,108,16.0,12,0,0,,,,,,,,,
ours_4node_r29_L,ours_4node,r29_L,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r29_L,ours_noatok,r29_L,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r29_L,ours_noadaln,r29_L,108,16.0,12,0,0,,,,,,,,,
astra_r29_R,astra,r29_R,125,20.0,4,0,0,,,,,,,,,
matrixgame_r29_R,matrixgame,r29_R,152,25.0,1,0,0,,,,,,,,,
minwm_r29_R,minwm,r29_R,77,16.0,13,0,0,-0.5,car,46.0,2.06,A,2.51,0.14,0.83,"[320.2, 236.6, 386.4, 264.6]"
worldcam_r29_R,worldcam,r29_R,241,30.0,65,0,0,,,,,,,,,
worldplay_r29_R,worldplay,r29_R,146,24.0,1,0,0,-0.48,car,88.0,3.62,A,3.55,0.21,0.96,"[592.6, 262.1, 680.9, 282.7]"
yume_r29_R,yume,r29_R,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r29_R,ours_pca8,r29_R,108,16.0,12,0,0,,,,,,,,,
ours_pca4_r29_R,ours_pca4,r29_R,108,16.0,12,0,0,,,,,,,,,
ours_pca2_r29_R,ours_pca2,r29_R,108,16.0,12,0,0,,,,,,,,,
ours_16node_r29_R,ours_16node,r29_R,108,16.0,12,0,0,,,,,,,,,
ours_4node_r29_R,ours_4node,r29_R,108,16.0,12,0,0,,,,,,,,,
ours_noatok_r29_R,ours_noatok,r29_R,108,16.0,12,0,0,,,,,,,,,
ours_noadaln_r29_R,ours_noadaln,r29_R,108,16.0,12,0,0,,,,,,,,,
astra_r30_B,astra,r30_B,125,20.0,4,0,0,-0.36,car,23.0,0.95,A,3.18,0.2,0.27,"[335.0, 229.2, 380.3, 286.2]"
matrixgame_r30_B,matrixgame,r30_B,152,25.0,1,0,0,,,,,,,,,
minwm_r30_B,minwm,r30_B,77,16.0,13,0,0,,,,,,,,,
worldcam_r30_B,worldcam,r30_B,241,30.0,65,0,0,,,,,,,,,
worldplay_r30_B,worldplay,r30_B,146,24.0,1,0,0,-0.74,car,34.0,1.38,B,2.1,0.88,0.59,"[213.1, 188.7, 318.0, 255.5]"
yume_r30_B,yume,r30_B,98,16.0,1,0,0,,,,,,,,,
ours_pca8_r30_B,ours_pca8,r30_B,108,16.0,12,0,0,-0.49,car,12.0,0.0,A,2.56,0.33,0.44,"[202.3, 157.0, 256.7, 199.9]"
ours_pca4_r30_B,ours_pca4,r30_B,108,16.0,12,0,0,-0.47,car,12.0,0.0,A,2.65,0.3,0.43,"[202.5, 156.1, 257.0, 198.3]"
ours_pca2_r30_B,ours_pca2,r30_B,108,16.0,12,0,0,-0.03,car,13.0,0.06,B,2.92,0.81,0.4,"[200.2, 149.4, 260.4, 223.7]"
ours_16node_r30_B,ours_16node,r30_B,108,16.0,12,0,0,-0.49,car,88.0,4.75,B,1.52,0.73,0.79,"[148.0, 121.7, 303.5, 287.8]"
ours_4node_r30_B,ours_4node,r30_B,108,16.0,12,1,1,0.15,car,13.0,0.06,B,3.46,0.89,0.41,"[198.5, 151.8, 264.8, 225.0]"
ours_noatok_r30_B,ours_noatok,r30_B,108,16.0,12,1,1,0.17,car,13.0,0.06,B,3.52,0.89,0.42,"[199.9, 153.9, 270.3, 228.7]"
ours_noadaln_r30_B,ours_noadaln,r30_B,108,16.0,12,0,0,-0.76,car,13.0,0.06,A,4.25,0.88,0.42,"[201.5, 155.3, 261.3, 226.1]"
astra_r30_BL,astra,r30_BL,125,20.0,4,0,0,-0.47,car,14.0,0.5,A,2.64,0.43,0.48,"[209.2, 177.3, 287.8, 248.8]"
matrixgame_r30_BL,matrixgame,r30_BL,152,25.0,1,0,0,,,,,,,,,
minwm_r30_BL,minwm,r30_BL,77,16.0,13,0,0,-0.62,car,13.0,0.0,B,3.58,0.82,0.49,"[194.7, 188.7, 272.7, 263.8]"
worldcam_r30_BL,worldcam,r30_BL,241,30.0,65,0,0,,,,,,,,,
worldplay_r30_BL,worldplay,r30_BL,146,24.0,1,0,0,-0.62,car,53.0,2.17,B,3.8,0.82,0.56,"[446.5, 210.2, 489.7, 237.0]"
yume_r30_BL,yume,r30_BL,98,16.0,1,0,0,-0.63,car,91.0,5.62,A,1.86,0.35,0.58,"[516.9, 355.7, 583.2, 409.1]"
ours_pca8_r30_BL,ours_pca8,r30_BL,108,16.0,12,0,0,-0.46,car,12.0,0.0,A,2.68,0.27,0.43,"[199.4, 156.9, 254.4, 218.6]"
ours_pca4_r30_BL,ours_pca4,r30_BL,108,16.0,12,0,0,-0.51,car,12.0,0.0,A,2.45,0.15,0.3,"[199.5, 155.6, 253.7, 200.1]"
ours_pca2_r30_BL,ours_pca2,r30_BL,108,16.0,12,0,0,-0.52,car,13.0,0.06,A,2.41,0.33,0.41,"[193.2, 148.7, 262.2, 220.6]"
ours_16node_r30_BL,ours_16node,r30_BL,108,16.0,12,0,0,-0.45,car,12.0,0.0,A,2.76,0.24,0.37,"[197.0, 154.4, 252.1, 219.6]"
ours_4node_r30_BL,ours_4node,r30_BL,108,16.0,12,0,0,-0.45,car,13.0,0.06,A,2.77,0.3,0.46,"[193.8, 150.7, 263.3, 219.3]"
ours_noatok_r30_BL,ours_noatok,r30_BL,108,16.0,12,0,0,-0.46,car,12.0,0.0,A,2.71,0.11,0.47,"[199.1, 154.4, 249.2, 199.9]"
ours_noadaln_r30_BL,ours_noadaln,r30_BL,108,16.0,12,1,1,0.3,car,13.0,0.06,B,3.91,0.85,0.41,"[201.0, 155.3, 270.0, 227.9]"
astra_r30_BR,astra,r30_BR,125,20.0,4,0,0,,,,,,,,,
matrixgame_r30_BR,matrixgame,r30_BR,152,25.0,1,0,0,,,,,,,,,
minwm_r30_BR,minwm,r30_BR,77,16.0,13,0,0,-0.4,car,13.0,0.0,A,3.49,0.7,0.38,"[190.5, 185.7, 271.4, 262.7]"
worldcam_r30_BR,worldcam,r30_BR,241,30.0,65,0,0,,,,,,,,,
worldplay_r30_BR,worldplay,r30_BR,146,24.0,1,0,0,,,,,,,,,
yume_r30_BR,yume,r30_BR,98,16.0,1,0,0,,,,,,,,,
