model,window,dir,recession,rot,tx,g0,g1,g2,g3,g4,g5,g6,g7
pca8_8node,19,F,-11.42,-1.04,-45.9,0.3647,0.0105,0.1125,-0.0101,-0.0633,0.1354,-0.2594,-0.0218
pca8_8node,19,FR,-24.78,10.24,-332.4,0.4522,0.5223,0.1669,0.0996,0.2497,0.0075,-0.6069,0.0174
pca8_8node,19,R,-45.03,6.48,-534.9,0.1606,0.6817,0.1951,0.356,0.1553,-0.1659,-0.2062,0.1279
pca8_8node,19,BR,-8.88,3.27,-416.3,0.0356,0.6115,0.3071,0.2634,0.0386,-0.0242,-0.0361,0.0672
pca8_8node,19,B,16.37,1.71,83.2,-0.221,-0.0057,0.2111,-0.1919,-0.228,-0.0444,0.1959,-0.071
pca8_8node,19,BL,42.16,-2.65,415.6,-0.251,-0.339,0.1507,-0.3518,-0.1814,0.1739,0.1811,-0.2571
pca8_8node,19,L,26.8,-3.85,641.0,-0.0475,-0.7253,-0.3787,-0.3904,0.2784,-0.0748,0.2764,0.1633
pca8_8node,19,FL,-35.92,-1.59,81.8,0.4884,-0.4143,0.0707,-0.0694,0.1813,0.0746,-0.3701,0.1178
pca8_8node,20,F,-55.5,-3.97,-164.5,0.4591,0.1145,-0.1767,0.2375,0.0624,-0.3636,0.4233,0.2492
pca8_8node,20,FR,-47.36,0.48,-445.5,0.4539,0.6463,-0.364,0.1489,0.1765,-0.3744,0.1618,0.4486
pca8_8node,20,R,-8.07,-6.08,-448.4,-0.0255,0.653,0.1866,0.3873,0.0589,-0.1137,0.1374,0.073
pca8_8node,20,BR,31.92,-0.18,-271.0,-0.1955,0.5344,0.4719,0.0392,-0.2179,0.2659,-0.1125,0.0258
pca8_8node,20,B,41.3,-2.02,193.3,-0.205,0.0228,0.086,-0.2336,-0.0228,0.0532,-0.0249,-0.0434
pca8_8node,20,BL,42.86,1.82,459.5,-0.2245,-0.3928,0.1541,-0.431,-0.1186,0.3164,0.039,-0.2342
pca8_8node,20,L,-28.65,4.75,363.9,0.0656,-0.7018,-0.329,-0.1663,0.2632,-0.171,0.0252,-0.0588
pca8_8node,20,FL,-196.43,-3.8,-357.7,0.3914,-0.315,0.0131,0.1984,-0.0302,-0.2216,0.4456,-0.2269
pca8_8node,21,F,-35.85,3.8,-123.1,-0.0133,0.0034,0.0114,0.0464,0.026,-0.0494,0.0163,-0.0007
pca8_8node,21,FR,-217.38,2.91,-856.8,0.04,0.2311,-0.2403,0.2173,0.0925,-0.0492,0.1358,0.1276
pca8_8node,21,R,15.51,0.55,-211.0,-0.0226,0.2385,0.2686,0.3035,-0.1059,0.0278,-0.0781,0.0861
pca8_8node,21,BR,64.83,25.87,-79.7,-0.0547,0.1963,0.1914,0.1277,-0.0641,-0.0199,-0.004,-0.0324
pca8_8node,21,B,-10.14,-6.27,-67.1,-0.022,0.0152,0.019,0.0328,-0.0001,-0.0307,0.0054,0.0073
pca8_8node,21,BL,15.1,-10.97,15.8,-0.1034,-0.1846,-0.1005,-0.0237,-0.209,0.0522,0.15,-0.0183
pca8_8node,21,L,15.69,-8.02,630.1,-0.0453,-0.3362,-0.1845,-0.5263,-0.1985,0.2085,0.1184,-0.1844
pca8_8node,21,FL,12.21,-13.12,246.2,0.0434,-0.1428,-0.0469,-0.2107,-0.0983,0.1907,0.1538,-0.0294
pca8_8node,22,F,-77.68,0.24,-201.7,0.5023,-0.1005,-0.6122,0.2985,0.0815,0.1146,0.1207,-0.1672
pca8_8node,22,FR,-76.22,3.6,-374.9,0.3735,0.4565,-0.6442,-0.108,0.3542,-0.1102,0.168,-0.1632
pca8_8node,22,R,-49.0,13.42,-474.9,0.1091,0.6369,-0.2044,0.3309,-0.0926,0.0545,0.2653,0.2363
pca8_8node,22,BR,-9.71,8.48,-338.4,-0.2185,0.4863,0.5421,0.1778,-0.1689,-0.0051,0.2529,0.1968
pca8_8node,22,B,40.27,2.77,199.0,-0.212,0.0018,0.3996,-0.3152,-0.2889,0.3276,-0.0379,0.0422
pca8_8node,22,BL,50.64,5.28,440.6,-0.2308,-0.2307,0.3739,-0.484,-0.3335,0.4507,-0.0203,-0.0404
pca8_8node,22,L,-25.91,0.21,322.4,0.0273,-0.6699,-0.2335,-0.2402,0.2819,-0.096,-0.0375,-0.0431
pca8_8node,22,FL,-61.04,2.23,-24.2,0.5237,-0.4135,-0.4651,0.1966,0.011,-0.0365,0.1131,-0.0216
pca8_8node,23,F,-28.42,-0.15,-127.9,0.5433,0.0661,0.084,0.1448,-0.0776,0.0489,0.0123,-0.3596
pca8_8node,23,FR,-28.32,6.45,-267.3,0.4755,0.4751,-0.0758,0.054,0.1928,0.0445,-0.1852,-0.3244
pca8_8node,23,R,-1.07,11.05,-423.4,0.0245,0.7197,0.1813,0.4086,0.0198,-0.0535,0.0521,-0.037
pca8_8node,23,BR,8.73,12.65,-297.4,-0.2131,0.519,0.433,0.3244,-0.092,-0.0903,0.12,0.01
pca8_8node,23,B,13.5,1.9,33.8,-0.2113,0.0115,0.2385,-0.1072,-0.0789,0.0271,0.0502,0.0625
pca8_8node,23,BL,20.15,-4.02,228.3,-0.2664,-0.3121,0.1579,-0.3581,-0.0965,0.0924,0.0987,-0.191
pca8_8node,23,L,-2.19,-9.03,375.9,0.0548,-0.6801,-0.3621,-0.1599,0.3022,-0.1362,-0.0869,-0.0408
pca8_8node,23,FL,-33.32,-0.73,6.5,0.4227,-0.3207,-0.1369,0.1841,-0.0715,-0.0515,0.3628,-0.2302
pca8_8node,24,F,-18.34,1.52,-91.4,0.5161,0.0742,0.0886,-0.0319,-0.23,-0.0887,-0.3507,0.213
pca8_8node,24,FR,-29.08,7.4,-303.2,0.5938,0.55,-0.1312,-0.0657,-0.2103,-0.1796,-0.4867,0.2988
pca8_8node,24,R,-27.53,5.96,-393.0,0.0824,0.5666,0.109,0.2316,-0.0509,-0.15,0.036,0.1177
pca8_8node,24,BR,-6.55,11.22,-330.1,-0.1566,0.4854,0.3886,0.2669,-0.0971,-0.0721,0.1545,-0.047
pca8_8node,24,B,16.75,1.89,53.8,-0.2327,-0.0133,0.3107,-0.1615,-0.0323,0.082,0.0633,-0.1851
pca8_8node,24,BL,6.76,-3.32,168.5,-0.2572,-0.2922,0.1644,-0.2943,-0.0035,0.0345,0.0133,-0.3123
pca8_8node,24,L,-13.31,-2.35,377.7,0.065,-0.6833,-0.2547,-0.1157,0.2987,-0.1157,-0.0449,-0.0072
pca8_8node,24,FL,-15.66,-5.3,16.3,0.5203,-0.2554,0.1402,0.0274,-0.2449,-0.0918,-0.1382,-0.1205
pca8_8node,25,F,-64.27,5.73,-216.1,0.2118,-0.0951,0.1002,0.3223,0.2678,-0.0692,-0.1688,0.2126
pca8_8node,25,FR,-188.54,3.88,-761.8,0.2666,0.4592,0.138,0.4149,0.4706,-0.3689,-0.5423,0.4627
pca8_8node,25,R,-58.73,4.9,-684.1,0.0681,0.6366,0.2617,0.2753,0.0433,0.1256,-0.1163,-0.1206
pca8_8node,25,BR,30.0,4.63,-224.7,-0.1561,0.5133,0.3917,-0.0295,-0.2706,0.4506,-0.1271,0.2208
pca8_8node,25,B,56.99,-0.96,358.8,-0.0982,0.0562,-0.0918,-0.067,-0.1251,0.112,-0.0498,-0.0099
pca8_8node,25,BL,70.52,-3.18,722.5,-0.1678,-0.2931,0.0698,-0.3305,-0.4028,0.3715,-0.139,-0.1268
pca8_8node,25,L,-1.55,0.95,565.2,0.033,-0.7482,-0.4329,-0.3714,0.2907,-0.1577,0.1388,0.0038
pca8_8node,25,FL,-44.52,0.23,-89.5,0.2119,-0.3651,-0.1094,0.5432,0.0161,0.0109,-0.0041,-0.1743
pca8_8node,26,F,-32.48,-0.61,-47.9,0.3708,-0.0898,-0.0205,0.0205,0.245,-0.0066,0.2542,0.0062
pca8_8node,26,FR,-35.33,4.11,-353.1,0.5125,0.7038,-0.5515,0.1328,0.3208,0.0226,0.3082,0.5497
pca8_8node,26,R,-23.69,7.18,-519.1,0.1254,0.7107,-0.0202,0.2595,-0.0001,-0.0719,-0.202,0.086
pca8_8node,26,BR,33.89,-0.58,-230.5,-0.1369,0.5557,0.3852,0.0988,-0.3244,0.1493,-0.1139,-0.1636
pca8_8node,26,B,16.06,4.63,74.6,-0.217,-0.0406,0.2331,-0.1861,-0.0526,0.0442,-0.124,-0.2558
pca8_8node,26,BL,29.75,5.27,294.7,-0.2572,-0.3144,0.2772,-0.2928,-0.1203,0.0642,-0.0412,-0.3782
pca8_8node,26,L,-7.1,8.88,515.0,0.0728,-0.7162,-0.251,-0.2322,0.347,-0.0076,0.0443,0.1536
pca8_8node,26,FL,-23.85,13.42,62.5,0.2525,-0.3343,-0.2752,0.1897,0.1316,-0.2038,0.2517,-0.1337
pca8_8node,27,F,-18.67,0.58,-60.3,0.5784,-0.0468,0.1824,-0.0142,-0.2929,-0.1,0.1323,0.1564
pca8_8node,27,FR,-10.49,2.81,-288.5,0.557,0.6148,-0.0146,-0.0277,0.1135,-0.335,-0.3618,0.325
pca8_8node,27,R,13.22,6.02,-396.9,0.2004,0.7861,0.2552,0.4342,0.274,-0.2809,0.0137,-0.0225
pca8_8node,27,BR,17.57,10.05,-379.8,-0.1512,0.6978,0.4947,0.527,-0.0369,-0.2904,0.1701,-0.1429
pca8_8node,27,B,29.87,5.08,71.8,-0.289,0.0681,0.3602,-0.1614,-0.218,0.1763,-0.0722,-0.2768
pca8_8node,27,BL,49.41,1.31,378.4,-0.3189,-0.2864,0.2474,-0.4055,-0.3359,0.3566,-0.1484,-0.5101
pca8_8node,27,L,-11.72,-5.43,395.2,0.077,-0.7045,-0.2627,-0.2498,0.3277,-0.1782,0.1803,0.0515
pca8_8node,27,FL,-23.92,-4.44,64.7,0.5175,-0.3941,0.0859,0.0162,-0.2363,-0.1546,0.5309,0.1367
pca8_8node,28,F,-12.3,3.57,-47.4,0.6171,0.0562,0.0144,-0.1496,-0.1978,0.0689,0.1651,0.0899
pca8_8node,28,FR,-19.84,5.45,-316.6,0.6102,0.5924,-0.0391,-0.2272,-0.0107,0.0541,-0.3094,0.0777
pca8_8node,28,R,-10.46,5.47,-420.3,0.2013,0.7212,-0.0079,0.1611,0.0885,-0.1597,-0.3064,0.1062
pca8_8node,28,BR,3.88,11.34,-322.3,-0.2084,0.5202,0.4122,0.2945,-0.0873,-0.0456,0.1331,-0.0535
pca8_8node,28,B,10.97,4.86,18.4,-0.2318,0.0136,0.3271,-0.0599,-0.022,0.0696,0.0612,-0.1284
pca8_8node,28,BL,27.89,-2.65,326.7,-0.263,-0.3557,0.1915,-0.3523,-0.047,0.1116,0.0876,-0.3003
pca8_8node,28,L,4.99,-6.76,430.3,-0.0013,-0.6863,-0.2903,-0.2637,0.3454,-0.1339,0.0465,-0.1437
pca8_8node,28,FL,-19.34,-0.51,-44.1,0.452,-0.1115,-0.1695,-0.0441,-0.1929,-0.0552,0.1167,0.2126
pca8_8node,29,F,-14.57,-0.63,-56.0,0.4804,0.0009,-0.0275,0.0129,-0.4187,-0.0664,-0.0233,-0.0549
pca8_8node,29,FR,-37.18,2.89,-359.4,0.5372,0.5405,-0.218,-0.1492,-0.2652,-0.1552,-0.2122,0.2363
pca8_8node,29,R,-8.83,4.01,-489.9,0.0554,0.7091,0.2092,0.2303,-0.0041,0.0517,0.0661,0.1561
pca8_8node,29,BR,9.51,5.69,-387.0,-0.1573,0.5423,0.3683,0.1452,-0.2199,0.2206,0.0403,0.0043
pca8_8node,29,B,26.17,0.71,84.5,-0.1962,-0.0177,0.1774,-0.1917,-0.1041,0.0601,-0.0073,-0.1727
pca8_8node,29,BL,56.17,0.13,504.5,-0.2358,-0.3079,0.2425,-0.3811,-0.0927,0.135,-0.0524,-0.3284
pca8_8node,29,L,4.97,-0.33,508.3,0.0011,-0.6512,-0.0687,-0.0922,0.0852,0.0008,0.1768,-0.0298
pca8_8node,29,FL,-22.41,1.97,168.8,0.4451,-0.4222,-0.1014,-0.093,-0.2456,-0.2006,0.0872,0.0616
pca8_8node,30,F,-41.49,-1.81,-133.7,0.6017,-0.1279,0.2387,0.2288,0.0831,-0.1623,-0.4835,0.0028
pca8_8node,30,FR,-33.63,3.08,-224.6,0.4617,0.3426,0.0518,-0.0611,0.2576,-0.1344,-0.5605,0.029
pca8_8node,30,R,-41.6,10.06,-504.2,0.0761,0.6831,0.286,0.3436,0.1761,-0.1424,0.064,0.1269
pca8_8node,30,BR,-5.69,19.7,-313.0,-0.2069,0.5452,0.4497,0.2908,-0.1645,-0.0219,0.1467,-0.0708
pca8_8node,30,B,36.18,1.01,138.0,-0.279,0.0361,0.2864,-0.274,-0.3307,0.3085,0.1044,-0.1928
pca8_8node,30,BL,38.87,-4.93,348.8,-0.2914,-0.2598,0.1324,-0.5207,-0.4761,0.2865,0.1655,-0.1759
pca8_8node,30,L,-9.96,-11.24,350.3,0.0366,-0.6634,-0.3433,-0.1969,0.3067,-0.2051,-0.0264,-0.0445
pca8_8node,30,FL,-40.49,-3.31,-2.9,0.5361,-0.4323,0.1328,0.2441,0.2024,-0.1433,-0.2773,0.2131
pca8_8node,31,F,-19.75,-0.42,-3.8,0.046,-0.0842,-0.0817,-0.0424,0.2617,-0.0224,0.0263,0.0838
pca8_8node,31,FR,-24.64,5.97,-294.8,0.096,0.3615,0.069,0.244,0.192,0.0298,-0.0411,0.0868
pca8_8node,31,R,-24.51,8.71,-724.5,-0.047,0.4883,0.6568,0.54,-0.5391,0.0935,0.2079,0.0005
pca8_8node,31,BR,0.51,7.33,-545.2,-0.044,0.449,0.6213,0.5145,-0.4953,0.0957,0.254,-0.0587
pca8_8node,31,B,17.92,0.49,100.4,-0.0803,-0.0284,-0.0015,-0.0657,-0.0631,0.1676,0.0146,-0.1706
pca8_8node,31,BL,46.5,-2.36,373.8,-0.2074,-0.2613,0.1723,-0.3363,-0.2468,0.2746,-0.1191,-0.3747
pca8_8node,31,L,5.92,-1.45,646.5,-0.0403,-0.6471,-0.5283,-0.7334,0.3028,-0.0907,0.2891,-0.0328
pca8_8node,31,FL,-24.19,-2.85,220.0,0.0194,-0.333,-0.3621,-0.3735,0.3755,0.125,0.0177,0.0711
pca4,0,F,-12.48,2.02,-41.9,0.5416,0.1889,-0.2239,-0.2948,-0.1032,-0.2172,0.4149,0.2044
pca4,0,FR,-24.17,1.37,-219.7,0.3273,0.5062,-0.7473,-0.2476,0.2112,-0.0499,0.12,0.1468
pca4,0,R,14.46,4.78,-434.1,-0.0384,0.6948,0.1704,0.1537,-0.0225,0.0205,-0.1412,0.0545
pca4,0,BR,29.85,6.72,-210.6,-0.191,0.4808,0.429,0.0628,-0.2085,0.1531,0.0574,-0.119
pca4,0,B,20.66,1.22,74.2,-0.2052,-0.0255,0.3028,-0.1344,-0.0364,0.0711,-0.0038,-0.219
pca4,0,BL,21.08,2.29,306.0,-0.2317,-0.3471,0.1746,-0.4659,-0.1072,0.2506,-0.0511,-0.3695
pca4,0,L,5.69,-4.42,495.4,-0.0337,-0.6679,-0.1467,-0.3069,0.0779,0.0929,0.2903,-0.1007
pca4,0,FL,-13.2,-3.38,151.1,0.4143,-0.3807,-0.0897,-0.1703,-0.2385,-0.1416,0.5513,0.2766
pca4,1,F,-36.29,-2.38,-137.7,0.4632,-0.0396,0.0199,0.1515,0.2597,-0.1124,-0.3251,0.0524
pca4,1,FR,-42.88,2.53,-344.1,0.4769,0.5206,-0.166,-0.0432,0.1255,-0.0848,-0.2666,0.2294
pca4,1,R,-29.31,4.4,-516.9,0.008,0.6392,0.4254,0.3498,0.1054,-0.1544,-0.1149,0.0288
pca4,1,BR,9.69,4.63,-189.4,-0.2103,0.3716,0.3933,-0.0353,-0.3211,0.2083,0.2129,0.0658
pca4,1,B,13.89,1.23,56.7,-0.1356,0.0171,0.0565,-0.1242,-0.1364,0.0303,0.0709,-0.0791
pca4,1,BL,30.8,0.84,343.3,-0.2372,-0.3565,0.1756,-0.4695,-0.1468,0.2371,0.0054,-0.2456
pca4,1,L,-11.47,-4.88,330.1,0.0386,-0.602,-0.3928,-0.3132,0.1509,-0.1018,-0.1151,-0.0929
pca4,1,FL,-32.34,-4.74,-28.2,0.4737,-0.3975,0.1221,0.232,0.2266,-0.1664,-0.0702,0.1494
pca4,2,F,-60.97,-3.19,-151.5,0.2357,-0.0052,-0.3918,0.0026,0.3604,-0.1809,-0.0745,0.2601
pca4,2,FR,-80.77,1.5,-454.5,0.2131,0.3545,-0.1714,0.1687,0.2329,-0.1024,0.0153,0.3398
pca4,2,R,3.69,6.4,-491.8,-0.0177,0.6941,0.3218,0.3786,-0.0731,-0.014,-0.062,0.0886
pca4,2,BR,14.24,4.95,-327.3,-0.1844,0.4637,0.4639,0.0146,-0.3841,0.2166,0.034,-0.1641
pca4,2,B,40.34,4.32,162.4,-0.1597,-0.0322,0.338,-0.1991,-0.3123,0.1846,-0.1131,-0.363
pca4,2,BL,19.34,-5.82,329.2,-0.2033,-0.4489,0.2187,-0.3506,-0.1832,0.3244,-0.1124,-0.2974
pca4,2,L,-5.44,-9.31,438.4,-0.031,-0.6817,-0.1394,-0.3064,0.1016,0.1775,0.2155,-0.0445
pca4,2,FL,-44.03,-12.47,61.7,0.3098,-0.5264,-0.0129,0.2715,-0.1104,-0.3476,0.6727,0.0723
pca4,3,F,-70.61,7.12,-193.8,0.2422,-0.0388,-0.1995,0.2209,0.31,-0.2696,0.4104,0.1502
pca4,3,FR,-169.65,6.36,-558.4,0.1244,0.4156,-0.1172,0.4987,0.4068,-0.2723,0.4479,0.4112
pca4,3,R,30.2,21.37,-271.9,-0.1203,0.6879,0.4959,-0.0731,-0.3567,0.3755,-0.5364,0.0838
pca4,3,BR,45.59,12.8,-100.4,-0.1815,0.4897,0.54,-0.1876,-0.4428,0.4788,-0.457,0.0005
pca4,3,B,36.58,4.46,194.1,-0.1146,-0.0848,0.2033,-0.1882,-0.112,0.2904,-0.2709,0.1135
pca4,3,BL,45.49,5.66,436.4,-0.1785,-0.3785,0.1932,-0.359,-0.2809,0.3944,-0.1729,-0.1872
pca4,3,L,-0.45,1.52,497.3,0.0226,-0.7131,-0.288,-0.3221,0.1471,-0.1686,0.3617,-0.2435
pca4,3,FL,-105.99,-12.46,-149.8,0.2458,-0.4909,-0.3985,0.3144,0.5166,-0.4636,0.2886,-0.1389
pca4,4,F,-14.36,-1.24,-19.3,0.2961,0.1328,-0.5305,-0.3202,0.2078,0.0071,-0.1316,0.2355
pca4,4,FR,-23.19,4.3,-247.4,0.3412,0.5192,-0.7211,-0.1362,0.1746,0.2781,-0.2198,0.2661
pca4,4,R,1.74,10.42,-426.1,-0.0385,0.6499,0.2976,0.3077,-0.0337,0.1035,-0.1805,0.068
pca4,4,BR,17.78,8.54,-222.2,-0.2217,0.4299,0.3874,0.0611,-0.1518,0.1502,0.0018,-0.0551
pca4,4,B,24.28,-0.48,97.3,-0.1686,-0.0101,0.234,-0.1821,-0.0851,0.1802,0.0291,-0.0909
pca4,4,BL,37.1,-6.12,363.1,-0.2243,-0.3275,0.2057,-0.4118,-0.1748,0.2202,0.0455,-0.209
pca4,4,L,6.37,-7.5,395.7,-0.0172,-0.6161,-0.1932,-0.2119,0.1448,0.0074,0.1944,-0.0779
pca4,4,FL,-26.7,-0.33,190.2,0.3115,-0.4944,-0.4152,-0.1325,0.103,0.0583,0.2534,0.1077
pca4,5,F,-15.97,1.84,-57.3,0.0612,-0.1249,-0.051,0.2968,0.2405,0.0843,-0.1587,0.2282
pca4,5,FR,-37.33,5.22,-330.9,0.1663,0.3442,-0.2776,0.0114,0.2695,0.2363,-0.0337,0.0948
pca4,5,R,-76.55,5.62,-759.0,0.003,0.5114,0.4162,0.2426,-0.2787,0.4776,-0.1808,-0.0834
pca4,5,BR,-9.04,7.03,-393.1,-0.0522,0.3655,0.3184,0.0085,-0.3091,0.3066,-0.2001,-0.2212
pca4,5,B,10.7,2.35,61.8,-0.0481,0.0108,0.0181,-0.1044,-0.0358,-0.0021,0.0846,-0.0852
pca4,5,BL,32.74,-3.18,322.7,-0.1287,-0.2538,0.2328,-0.226,-0.182,-0.0296,-0.1089,-0.2276
pca4,5,L,-5.06,-3.63,340.4,-0.0328,-0.4809,-0.1282,-0.1705,0.0239,0.0286,-0.0079,-0.0304
pca4,5,FL,-21.36,-2.78,126.9,0.1763,-0.3717,-0.147,0.3968,0.0713,0.0962,0.0662,0.1816
pca4,6,F,-16.58,-1.52,-47.1,0.0885,-0.1001,-0.1206,0.509,0.1959,0.0611,-0.3647,0.1337
pca4,6,FR,-18.89,7.27,-311.8,0.1912,0.4453,-0.2358,0.47,0.1559,0.0693,-0.0751,-0.1757
pca4,6,R,-1.77,16.39,-582.9,-0.068,0.551,0.6611,0.3357,-0.5874,0.2114,0.1429,-0.2631
pca4,6,BR,32.5,14.7,-172.4,-0.1155,0.3993,0.527,-0.1043,-0.583,0.3566,0.1972,-0.1177
pca4,6,B,36.04,1.11,199.5,-0.0603,0.0178,0.1163,-0.1327,-0.2245,0.0356,0.1376,0.0931
pca4,6,BL,34.05,-9.54,503.0,-0.1158,-0.4515,0.0456,-0.6718,-0.1737,0.2075,-0.3895,-0.0915
pca4,6,L,-14.0,-4.04,541.5,-0.0568,-0.6739,-0.4884,-0.5473,0.5013,-0.2736,-0.2415,0.3162
pca4,6,FL,-73.52,-5.81,-25.5,0.0728,-0.3261,-0.4458,0.2756,0.6494,-0.2573,-0.393,0.1681
pca4,7,F,-34.43,-0.57,-138.1,0.5967,-0.0394,0.2208,-0.244,0.4093,-0.3762,-0.1379,-0.2279
pca4,7,FR,-53.46,2.84,-445.6,0.5338,0.6228,0.1023,-0.3706,0.4319,-0.2855,-0.1527,-0.2166
pca4,7,R,-14.25,5.09,-420.5,-0.0418,0.5922,0.3887,0.3552,-0.0374,-0.2048,-0.081,-0.2675
pca4,7,BR,1.63,12.32,-230.0,-0.2042,0.4087,0.3783,0.1288,-0.3311,0.1693,0.0604,-0.0311
pca4,7,B,23.2,3.88,81.5,-0.1897,0.0317,0.183,-0.0914,-0.3143,0.2414,0.0999,-0.1072
pca4,7,BL,28.54,-2.89,298.7,-0.2318,-0.2991,0.1921,-0.4403,-0.264,0.3077,0.1084,-0.2781
pca4,7,L,-0.47,-12.18,440.4,-0.0037,-0.6438,-0.5118,-0.395,0.3217,-0.0234,0.3525,-0.1253
pca4,7,FL,-24.31,-5.12,-12.6,0.5082,-0.5088,0.3459,0.3791,-0.071,-0.4839,0.5653,0.0711
pca4,8,F,-21.72,-0.84,-80.3,0.5535,-0.0624,0.3891,-0.2416,0.2593,-0.1246,-0.0718,-0.1605
pca4,8,FR,-38.3,4.41,-393.5,0.4967,0.4364,0.6915,-0.2551,0.3579,-0.382,-0.5874,-0.3884
pca4,8,R,4.69,14.74,-417.5,0.0241,0.5623,0.6451,0.2127,-0.2902,-0.1227,-0.2919,0.0071
pca4,8,BR,21.7,14.63,-259.6,-0.2225,0.5093,0.4821,0.2208,-0.3941,0.0653,0.0926,-0.1231
pca4,8,B,20.24,0.01,86.1,-0.1781,-0.0036,0.1361,-0.1242,-0.2087,0.1432,0.1104,-0.0115
pca4,8,BL,31.0,-4.58,356.1,-0.2248,-0.3712,0.027,-0.4449,-0.2255,0.1629,-0.0019,-0.157
pca4,8,L,6.82,-8.82,492.3,-0.0126,-0.6557,-0.4808,-0.2994,0.2791,-0.1321,0.3736,0.0602
pca4,8,FL,-19.72,-7.1,114.4,0.4042,-0.459,0.2187,-0.0097,0.2055,-0.0707,-0.0137,0.4566
pca4,9,F,-22.03,-2.27,-57.4,0.4679,0.0335,-0.4291,0.1084,-0.3421,0.1585,0.3079,0.0025
pca4,9,FR,-49.11,-6.57,-456.2,0.5053,0.5482,-0.5084,0.1202,-0.0218,0.1645,0.01,0.1624
pca4,9,R,-1.56,2.73,-539.9,-0.0345,0.6545,0.2132,0.0632,-0.0158,0.2387,0.1558,0.2551
pca4,9,BR,26.67,2.32,-135.2,-0.2495,0.344,0.4338,-0.2069,-0.1715,0.2044,-0.1265,-0.1425
pca4,9,B,19.91,-1.02,87.1,-0.1786,-0.0368,0.2134,-0.2064,0.0428,0.0348,-0.0168,-0.0748
pca4,9,BL,17.82,0.78,313.6,-0.2035,-0.3334,0.1676,-0.3881,0.0277,0.1646,0.0391,-0.1687
pca4,9,L,-1.93,2.25,396.8,0.0155,-0.5981,-0.0613,0.0044,-0.0368,0.1202,0.1245,-0.0587
pca4,9,FL,-52.32,-2.73,117.5,0.5008,-0.6005,0.0638,0.4046,-0.2648,-0.0155,0.2318,0.1277
pca4,10,F,-39.55,-3.7,-167.2,0.3327,-0.0399,-0.1281,0.506,-0.0848,-0.0936,0.0629,-0.12
pca4,10,FR,-48.79,3.95,-352.8,0.3809,0.444,-0.4264,0.2018,-0.1499,-0.101,-0.348,-0.4105
pca4,10,R,-7.56,15.76,-436.0,-0.1091,0.6077,0.4818,0.3507,-0.2274,-0.062,-0.1542,-0.2396
pca4,10,BR,33.49,10.6,-77.4,-0.2016,0.4189,0.42,-0.2124,-0.3913,0.4388,-0.0042,0.0896
pca4,10,B,18.3,1.83,93.5,-0.1271,-0.0538,0.1702,-0.372,-0.1869,0.1911,-0.0222,-0.0303
pca4,10,BL,21.11,-1.88,266.4,-0.1885,-0.4058,0.2038,-0.5352,-0.1902,0.2918,-0.0419,-0.1868
pca4,10,L,-53.26,-4.35,288.3,0.0945,-0.7335,-0.5653,-0.2723,0.3789,-0.3702,0.0635,-0.2481
pca4,10,FL,-87.47,-4.99,-198.2,0.3283,-0.4032,-0.0393,0.6656,0.0435,-0.1296,0.3338,-0.3468
pca4,11,F,-19.78,1.39,-52.4,-0.0143,-0.0202,-0.0247,0.0219,0.0657,-0.0529,-0.0074,0.0237
pca4,11,FR,1.84,14.63,-311.6,0.0656,0.274,-0.1287,0.0034,-0.1713,0.2159,-0.1082,-0.2018
pca4,11,R,55.9,1.15,-182.3,-0.0642,0.4695,0.434,0.1139,-0.462,0.3573,-0.319,-0.2067
pca4,11,BR,71.32,23.55,10.2,-0.1442,0.3688,0.3788,-0.2026,-0.3627,0.4036,-0.0058,0.0905
pca4,11,B,7.98,7.38,51.0,-0.0336,-0.0072,0.028,-0.0593,-0.0997,0.1,0.0198,-0.0193
pca4,11,BL,62.15,-9.57,745.6,-0.1414,-0.4202,0.1403,-0.5297,-0.2343,0.3329,-0.3081,-0.1736
pca4,11,L,29.72,-32.39,723.9,-0.1393,-0.6905,-0.1238,-0.726,-0.0909,0.0283,0.2023,-0.0918
pca4,11,FL,-6.07,-13.37,308.0,0.1008,-0.3282,-0.2263,-0.0648,0.1365,-0.1236,-0.0471,0.0989
pca4,12,F,-52.52,-3.91,-149.2,0.3257,-0.0157,-0.1956,0.2676,0.1259,-0.0562,-0.4149,0.316
pca4,12,FR,-37.71,5.64,-368.9,0.3537,0.5297,-0.2085,0.291,0.0204,-0.164,-0.43,0.1524
pca4,12,R,-19.53,16.8,-593.2,0.0615,0.7598,0.5127,0.4222,0.0407,-0.3524,-0.3548,-0.0071
pca4,12,BR,17.64,5.04,-329.2,-0.119,0.5517,0.4165,0.3347,-0.1868,-0.048,0.2201,-0.0922
pca4,12,B,26.67,1.48,119.1,-0.1523,-0.0235,0.2721,-0.108,-0.1817,0.1825,0.068,-0.1762
pca4,12,BL,48.5,-11.05,454.1,-0.2171,-0.392,0.1909,-0.3456,-0.2104,0.2804,0.0566,-0.2486
pca4,12,L,8.6,-14.05,498.5,0.0377,-0.7547,-0.4353,-0.3326,0.4271,-0.2227,0.0336,-0.1618
pca4,12,FL,-51.11,-4.88,3.6,0.3923,-0.5061,0.0818,0.4883,0.2106,-0.185,0.039,0.1445
pca4,13,F,-11.82,-1.32,-38.9,0.1836,0.1084,-0.1704,-0.3101,0.2328,0.0741,-0.0381,-0.0815
