scene,model,base_blur,end_blur,d_blur,x_blur,B
r11_L,ours_pca8,36.0,120.3,84.3,-38.900000000000006,38.900000000000006
r11_L,ours_pca4,54.9,344.9,290.0,166.8,-166.8
r11_L,ours_pca2,30.0,181.6,151.6,28.39999999999999,-28.39999999999999
r11_L,ours_16node,36.3,180.1,143.8,20.60000000000001,-20.60000000000001
r11_L,ours_4node,128.6,251.8,123.2,0.0,-0.0
r11_L,ours_noatok,79.9,231.7,151.8,28.60000000000001,-28.60000000000001
r11_L,ours_noadaln,52.8,47.8,-5.1,-128.3,128.3
r11_R,astra,17.5,12.9,-4.6,-51.7,51.7
r11_R,matrixgame,34.5,320.6,286.0,238.9,-238.9
r11_R,minwm,76.3,134.3,57.9,10.799999999999997,-10.799999999999997
r11_R,worldcam,35.8,105.6,69.8,22.699999999999996,-22.699999999999996
r11_R,worldplay,35.7,103.3,67.5,20.4,-20.4
r11_R,yume,44.0,62.1,18.1,-29.0,29.0
r11_R,ours_pca8,51.5,138.9,87.4,40.300000000000004,-40.300000000000004
r11_R,ours_pca4,54.8,76.4,21.6,-25.5,25.5
r11_R,ours_pca2,54.6,101.8,47.1,0.0,-0.0
r11_R,ours_16node,58.4,146.5,88.1,40.99999999999999,-40.99999999999999
r11_R,ours_4node,56.7,67.8,11.1,-36.0,36.0
r11_R,ours_noatok,36.7,25.4,-11.3,-58.400000000000006,58.400000000000006
r11_R,ours_noadaln,29.7,19.5,-10.2,-57.3,57.3
r12_B,astra,236.0,167.4,-68.6,-54.599999999999994,54.599999999999994
r12_B,matrixgame,224.8,317.2,92.4,106.4,-106.4
r12_B,minwm,492.4,592.6,100.2,114.2,-114.2
r12_B,worldcam,863.2,1034.3,171.0,185.0,-185.0
r12_B,worldplay,432.2,483.9,51.7,65.7,-65.7
r12_B,yume,231.9,217.9,-14.0,0.0,-0.0
r12_B,ours_pca8,528.5,404.5,-124.0,-110.0,110.0
r12_B,ours_pca4,641.8,659.9,18.1,32.1,-32.1
r12_B,ours_pca2,594.3,574.8,-19.5,-5.5,5.5
r12_B,ours_16node,567.3,453.0,-114.3,-100.3,100.3
r12_B,ours_4node,389.5,329.9,-59.6,-45.6,45.6
r12_B,ours_noatok,711.6,888.5,176.9,190.9,-190.9
r12_B,ours_noadaln,422.1,303.7,-118.5,-104.5,104.5
r12_BL,astra,358.4,340.2,-18.2,0.0,-0.0
r12_BL,matrixgame,90.8,60.7,-30.1,-11.900000000000002,11.900000000000002
r12_BL,minwm,334.2,400.2,66.1,84.3,-84.3
r12_BL,worldcam,261.8,366.3,104.6,122.8,-122.8
r12_BL,worldplay,486.8,400.6,-86.3,-68.1,68.1
r12_BL,yume,166.2,648.0,481.8,500.0,-500.0
r12_BL,ours_pca8,529.4,497.6,-31.8,-13.600000000000001,13.600000000000001
r12_BL,ours_pca4,569.6,397.7,-171.9,-153.70000000000002,153.70000000000002
r12_BL,ours_pca2,557.9,484.6,-73.2,-55.0,55.0
r12_BL,ours_16node,522.9,510.6,-12.3,5.899999999999999,-5.899999999999999
r12_BL,ours_4node,260.8,378.6,117.8,136.0,-136.0
r12_BL,ours_noatok,637.6,755.2,117.6,135.79999999999998,-135.79999999999998
r12_BL,ours_noadaln,421.7,306.1,-115.6,-97.39999999999999,97.39999999999999
r12_BR,astra,197.6,485.8,288.2,326.59999999999997,-326.59999999999997
r12_BR,matrixgame,125.7,78.4,-47.3,-8.899999999999999,8.899999999999999
r12_BR,minwm,496.8,336.4,-160.4,-122.0,122.0
r12_BR,worldcam,313.4,175.8,-137.6,-99.19999999999999,99.19999999999999
r12_BR,worldplay,328.0,331.6,3.7,42.1,-42.1
r12_BR,yume,197.6,362.9,165.3,203.70000000000002,-203.70000000000002
r12_BR,ours_pca8,398.6,530.4,131.8,170.20000000000002,-170.20000000000002
r12_BR,ours_pca4,584.1,874.2,290.1,328.5,-328.5
r12_BR,ours_pca2,481.2,263.9,-217.4,-179.0,179.0
r12_BR,ours_16node,453.2,414.8,-38.4,0.0,-0.0
r12_BR,ours_4node,395.3,283.0,-112.4,-74.0,74.0
r12_BR,ours_noatok,447.9,514.4,66.6,105.0,-105.0
r12_BR,ours_noadaln,456.7,241.4,-215.3,-176.9,176.9
r12_F,astra,295.4,274.0,-21.3,86.0,-86.0
r12_F,matrixgame,193.3,148.7,-44.6,62.699999999999996,-62.699999999999996
r12_F,minwm,546.9,503.8,-43.1,64.19999999999999,-64.19999999999999
r12_F,worldcam,804.5,973.3,168.8,276.1,-276.1
r12_F,worldplay,444.8,442.2,-2.6,104.7,-104.7
r12_F,yume,319.5,183.9,-135.6,-28.299999999999997,28.299999999999997
r12_F,ours_pca8,560.8,368.4,-192.4,-85.10000000000001,85.10000000000001
r12_F,ours_pca4,476.4,278.1,-198.3,-91.00000000000001,91.00000000000001
r12_F,ours_pca2,429.2,239.3,-189.9,-82.60000000000001,82.60000000000001
r12_F,ours_16node,525.5,545.6,20.2,127.5,-127.5
r12_F,ours_4node,374.9,257.4,-117.5,-10.200000000000003,10.200000000000003
r12_F,ours_noatok,504.4,307.3,-197.1,-89.8,89.8
r12_F,ours_noadaln,422.4,315.1,-107.3,0.0,-0.0
r12_FL,astra,257.1,246.2,-10.9,38.300000000000004,-38.300000000000004
r12_FL,matrixgame,130.1,11.2,-118.9,-69.7,69.7
r12_FL,minwm,476.5,458.8,-17.7,31.500000000000004,-31.500000000000004
r12_FL,worldcam,277.5,494.6,217.1,266.3,-266.3
r12_FL,worldplay,430.4,355.9,-74.5,-25.299999999999997,25.299999999999997
r12_FL,yume,189.3,360.1,170.8,220.0,-220.0
r12_FL,ours_pca8,544.7,496.1,-48.6,0.6000000000000014,-0.6000000000000014
r12_FL,ours_pca4,542.7,346.5,-196.2,-147.0,147.0
r12_FL,ours_pca2,471.3,368.8,-102.5,-53.3,53.3
r12_FL,ours_16node,538.4,517.8,-20.6,28.6,-28.6
r12_FL,ours_4node,335.3,286.2,-49.2,0.0,-0.0
r12_FL,ours_noatok,412.5,225.4,-187.1,-137.89999999999998,137.89999999999998
r12_FL,ours_noadaln,421.8,309.0,-112.8,-63.599999999999994,63.599999999999994
r12_FR,astra,269.8,253.4,-16.5,110.6,-110.6
r12_FR,matrixgame,119.5,162.8,43.4,170.5,-170.5
r12_FR,minwm,513.2,329.2,-184.1,-57.0,57.0
r12_FR,worldcam,292.7,9.7,-282.9,-155.79999999999998,155.79999999999998
r12_FR,worldplay,318.3,370.7,52.4,179.5,-179.5
r12_FR,yume,211.6,136.9,-74.7,52.39999999999999,-52.39999999999999
r12_FR,ours_pca8,478.3,444.4,-33.9,93.19999999999999,-93.19999999999999
r12_FR,ours_pca4,570.1,440.5,-129.6,-2.5,2.5
r12_FR,ours_pca2,425.1,251.3,-173.8,-46.70000000000002,46.70000000000002
r12_FR,ours_16node,511.3,637.9,126.7,253.8,-253.8
r12_FR,ours_4node,401.2,222.4,-178.8,-51.70000000000002,51.70000000000002
r12_FR,ours_noatok,397.4,245.1,-152.3,-25.200000000000017,25.200000000000017
r12_FR,ours_noadaln,420.0,292.9,-127.1,0.0,-0.0
r12_L,astra,243.0,974.2,731.2,649.0,-649.0
r12_L,matrixgame,114.1,93.9,-20.2,-102.4,102.4
r12_L,minwm,336.9,364.0,27.1,-55.1,55.1
r12_L,worldcam,271.7,353.9,82.2,0.0,-0.0
r12_L,worldplay,428.4,317.4,-111.0,-193.2,193.2
r12_L,yume,247.8,504.3,256.5,174.3,-174.3
r12_L,ours_pca8,383.0,661.7,278.6,196.40000000000003,-196.40000000000003
r12_L,ours_pca4,440.1,763.5,323.4,241.2,-241.2
r12_L,ours_pca2,419.7,427.2,7.5,-74.7,74.7
r12_L,ours_16node,440.3,677.7,237.4,155.2,-155.2
r12_L,ours_4node,328.3,584.5,256.2,174.0,-174.0
r12_L,ours_noatok,350.4,362.2,11.8,-70.4,70.4
r12_L,ours_noadaln,421.4,301.5,-119.9,-202.10000000000002,202.10000000000002
r12_R,astra,242.8,401.5,158.7,192.89999999999998,-192.89999999999998
r12_R,matrixgame,123.7,177.2,53.6,87.80000000000001,-87.80000000000001
r12_R,minwm,455.6,345.9,-109.6,-75.39999999999999,75.39999999999999
r12_R,worldcam,307.4,273.2,-34.2,0.0,-0.0
r12_R,worldplay,330.9,293.4,-37.6,-3.3999999999999986,3.3999999999999986
r12_R,yume,239.4,505.7,266.3,300.5,-300.5
r12_R,ours_pca8,476.0,659.3,183.3,217.5,-217.5
r12_R,ours_pca4,422.2,542.3,120.1,154.3,-154.3
r12_R,ours_pca2,474.5,335.8,-138.7,-104.49999999999999,104.49999999999999
r12_R,ours_16node,519.4,666.8,147.5,181.7,-181.7
r12_R,ours_4node,353.4,224.6,-128.8,-94.60000000000001,94.60000000000001
r12_R,ours_noatok,382.6,247.9,-134.7,-100.49999999999999,100.49999999999999
r12_R,ours_noadaln,460.8,228.0,-232.8,-198.60000000000002,198.60000000000002
r13_B,astra,728.8,771.2,42.4,309.9,-309.9
r13_B,matrixgame,184.9,229.8,44.9,312.4,-312.4
r13_B,minwm,483.0,589.0,105.9,373.4,-373.4
r13_B,worldcam,1152.6,885.1,-267.5,0.0,-0.0
r13_B,worldplay,409.4,526.1,116.7,384.2,-384.2
r13_B,yume,189.6,143.0,-46.6,220.9,-220.9
r13_B,ours_pca8,791.4,621.1,-170.3,97.19999999999999,-97.19999999999999
r13_B,ours_pca4,986.2,524.7,-461.5,-194.0,194.0
r13_B,ours_pca2,1179.0,806.6,-372.4,-104.89999999999998,104.89999999999998
r13_B,ours_16node,1020.3,482.8,-537.6,-270.1,270.1
r13_B,ours_4node,832.7,225.6,-607.1,-339.6,339.6
r13_B,ours_noatok,1203.6,605.9,-597.7,-330.20000000000005,330.20000000000005
r13_B,ours_noadaln,1110.1,369.2,-740.9,-473.4,473.4
r13_BL,astra,223.7,154.4,-69.3,71.2,-71.2
r13_BL,matrixgame,165.8,122.3,-43.5,97.0,-97.0
r13_BL,minwm,461.6,471.9,10.3,150.8,-150.8
r13_BL,worldcam,760.7,691.5,-69.2,71.3,-71.3
r13_BL,worldplay,355.9,438.9,83.1,223.6,-223.6
r13_BL,yume,232.5,92.0,-140.5,0.0,-0.0
r13_BL,ours_pca8,762.6,395.9,-366.7,-226.2,226.2
r13_BL,ours_pca4,786.2,840.6,54.4,194.9,-194.9
r13_BL,ours_pca2,785.0,439.0,-346.0,-205.5,205.5
r13_BL,ours_16node,922.9,392.7,-530.2,-389.70000000000005,389.70000000000005
r13_BL,ours_4node,715.2,204.9,-510.3,-369.8,369.8
r13_BL,ours_noatok,939.0,420.8,-518.1,-377.6,377.6
r13_BL,ours_noadaln,1107.6,370.1,-737.5,-597.0,597.0
r13_BR,astra,797.3,305.9,-491.3,-201.10000000000002,201.10000000000002
r13_BR,matrixgame,120.1,153.8,33.7,323.9,-323.9
r13_BR,minwm,334.0,304.8,-29.1,261.09999999999997,-261.09999999999997
r13_BR,worldcam,636.5,156.4,-480.1,-189.90000000000003,189.90000000000003
r13_BR,worldplay,299.6,480.3,180.7,470.9,-470.9
r13_BR,yume,130.5,167.2,36.7,326.9,-326.9
r13_BR,ours_pca8,865.5,444.5,-421.0,-130.8,130.8
r13_BR,ours_pca4,988.9,698.7,-290.2,0.0,-0.0
r13_BR,ours_pca2,836.1,546.6,-289.5,0.6999999999999886,-0.6999999999999886
r13_BR,ours_16node,923.5,624.9,-298.6,-8.400000000000034,8.400000000000034
r13_BR,ours_4node,720.0,254.2,-465.8,-175.60000000000002,175.60000000000002
r13_BR,ours_noatok,1206.4,804.6,-401.7,-111.5,111.5
r13_BR,ours_noadaln,374.3,243.5,-130.9,159.29999999999998,-159.29999999999998
r13_F,astra,92.5,1247.9,1155.4,1271.7,-1271.7
r13_F,matrixgame,173.3,233.6,60.3,176.6,-176.6
r13_F,minwm,501.3,480.7,-20.6,95.69999999999999,-95.69999999999999
r13_F,worldcam,1335.0,487.7,-847.4,-731.1,731.1
r13_F,worldplay,483.5,466.4,-17.1,99.19999999999999,-99.19999999999999
r13_F,yume,301.5,302.0,0.4,116.7,-116.7
r13_F,ours_pca8,642.4,595.3,-47.2,69.1,-69.1
r13_F,ours_pca4,587.3,399.8,-187.5,-71.2,71.2
r13_F,ours_pca2,518.7,313.3,-205.3,-89.00000000000001,89.00000000000001
r13_F,ours_16node,818.1,701.7,-116.3,0.0,-0.0
r13_F,ours_4node,506.1,193.9,-312.2,-195.89999999999998,195.89999999999998
r13_F,ours_noatok,640.8,379.2,-261.6,-145.3,145.3
r13_F,ours_noadaln,1103.1,388.1,-715.0,-598.7,598.7
r13_FL,astra,687.0,398.6,-288.3,-191.0,191.0
r13_FL,matrixgame,185.1,87.7,-97.3,0.0,-0.0
r13_FL,minwm,395.8,445.0,49.1,146.4,-146.4
r13_FL,worldcam,734.7,555.3,-179.4,-82.10000000000001,82.10000000000001
r13_FL,worldplay,356.6,407.9,51.3,148.6,-148.6
r13_FL,yume,255.2,299.6,44.5,141.8,-141.8
r13_FL,ours_pca8,794.2,968.5,174.3,271.6,-271.6
r13_FL,ours_pca4,664.5,580.5,-84.0,13.299999999999997,-13.299999999999997
r13_FL,ours_pca2,601.2,390.1,-211.1,-113.8,113.8
r13_FL,ours_16node,768.0,959.8,191.8,289.1,-289.1
r13_FL,ours_4node,556.3,295.1,-261.2,-163.89999999999998,163.89999999999998
r13_FL,ours_noatok,653.2,520.7,-132.5,-35.2,35.2
r13_FL,ours_noadaln,1099.1,365.1,-734.0,-636.7,636.7
r13_FR,astra,685.3,1516.4,831.0,1105.6,-1105.6
r13_FR,matrixgame,153.1,187.5,34.4,309.0,-309.0
r13_FR,minwm,528.2,533.9,5.7,280.3,-280.3
r13_FR,worldcam,701.2,188.6,-512.6,-238.0,238.0
r13_FR,worldplay,299.4,286.9,-12.5,262.1,-262.1
r13_FR,yume,173.0,91.4,-81.7,192.90000000000003,-192.90000000000003
r13_FR,ours_pca8,682.3,429.5,-252.7,21.900000000000034,-21.900000000000034
r13_FR,ours_pca4,585.9,280.5,-305.4,-30.799999999999955,30.799999999999955
r13_FR,ours_pca2,501.4,176.9,-324.4,-49.799999999999955,49.799999999999955
r13_FR,ours_16node,860.7,510.2,-350.5,-75.89999999999998,75.89999999999998
r13_FR,ours_4node,461.0,103.6,-357.4,-82.79999999999995,82.79999999999995
r13_FR,ours_noatok,507.8,233.2,-274.6,0.0,-0.0
r13_FR,ours_noadaln,438.3,128.5,-309.9,-35.299999999999955,35.299999999999955
r13_L,astra,181.9,2124.9,1943.0,1989.6,-1989.6
r13_L,matrixgame,113.6,0.0,-113.6,-67.0,67.0
r13_L,minwm,400.4,470.4,70.0,116.6,-116.6
r13_L,worldcam,759.5,566.1,-193.4,-146.8,146.8
r13_L,worldplay,365.0,408.1,43.1,89.7,-89.7
r13_L,yume,352.9,306.4,-46.6,0.0,-0.0
r13_L,ours_pca8,865.8,1098.1,232.3,278.90000000000003,-278.90000000000003
r13_L,ours_pca4,957.0,1059.2,102.2,148.8,-148.8
r13_L,ours_pca2,851.5,542.3,-309.2,-262.59999999999997,262.59999999999997
r13_L,ours_16node,1116.5,1628.3,511.7,558.3,-558.3
r13_L,ours_4node,794.7,465.1,-329.6,-283.0,283.0
r13_L,ours_noatok,743.6,692.9,-50.7,-4.100000000000001,4.100000000000001
r13_L,ours_noadaln,1107.9,367.7,-740.2,-693.6,693.6
r13_R,astra,654.7,587.2,-67.5,102.69999999999999,-102.69999999999999
r13_R,matrixgame,135.6,137.4,1.9,172.1,-172.1
r13_R,minwm,403.5,402.2,-1.3,168.89999999999998,-168.89999999999998
r13_R,worldcam,601.8,356.0,-245.8,-75.60000000000002,75.60000000000002
r13_R,worldplay,298.8,310.4,11.6,181.79999999999998,-181.79999999999998
r13_R,yume,375.8,205.7,-170.2,0.0,-0.0
r13_R,ours_pca8,639.6,566.0,-73.5,96.69999999999999,-96.69999999999999
r13_R,ours_pca4,647.9,265.8,-382.1,-211.90000000000003,211.90000000000003
r13_R,ours_pca2,538.3,596.7,58.4,228.6,-228.6
r13_R,ours_16node,940.3,504.8,-435.6,-265.40000000000003,265.40000000000003
r13_R,ours_4node,390.7,151.0,-239.7,-69.5,69.5
r13_R,ours_noatok,606.1,181.0,-425.1,-254.90000000000003,254.90000000000003
r13_R,ours_noadaln,375.3,132.0,-243.3,-73.10000000000002,73.10000000000002
r14_B,astra,839.4,872.0,32.6,102.19999999999999,-102.19999999999999
r14_B,matrixgame,324.2,188.0,-136.3,-66.70000000000002,66.70000000000002
r14_B,minwm,698.4,702.0,3.6,73.19999999999999,-73.19999999999999
r14_B,worldcam,1219.6,1322.8,103.3,172.89999999999998,-172.89999999999998
r14_B,worldplay,911.3,1292.4,381.1,450.70000000000005,-450.70000000000005
r14_B,yume,595.3,325.3,-270.0,-200.4,200.4
r14_B,ours_pca8,935.0,938.3,3.3,72.89999999999999,-72.89999999999999
r14_B,ours_pca4,1214.5,1274.8,60.4,130.0,-130.0
r14_B,ours_pca2,1153.5,917.7,-235.8,-166.20000000000002,166.20000000000002
r14_B,ours_16node,1146.4,1076.8,-69.6,0.0,-0.0
r14_B,ours_4node,1052.5,619.3,-433.3,-363.70000000000005,363.70000000000005
r14_B,ours_noatok,1260.5,1000.3,-260.2,-190.6,190.6
r14_B,ours_noadaln,1138.5,533.4,-605.1,-535.5,535.5
r14_BL,astra,765.9,736.6,-29.3,131.89999999999998,-131.89999999999998
r14_BL,matrixgame,414.9,122.5,-292.3,-131.10000000000002,131.10000000000002
r14_BL,minwm,663.1,595.2,-67.9,93.29999999999998,-93.29999999999998
r14_BL,worldcam,811.0,621.6,-189.4,-28.200000000000017,28.200000000000017
r14_BL,worldplay,876.5,1144.2,267.7,428.9,-428.9
r14_BL,yume,237.1,324.7,87.6,248.79999999999998,-248.79999999999998
r14_BL,ours_pca8,865.1,791.0,-74.1,87.1,-87.1
r14_BL,ours_pca4,1136.9,888.7,-248.2,-87.0,87.0
r14_BL,ours_pca2,950.6,964.1,13.5,174.7,-174.7
r14_BL,ours_16node,920.2,742.7,-177.4,-16.200000000000017,16.200000000000017
r14_BL,ours_4node,848.2,439.8,-408.5,-247.3,247.3
r14_BL,ours_noatok,1079.1,917.9,-161.2,0.0,-0.0
r14_BL,ours_noadaln,1137.8,509.5,-628.3,-467.09999999999997,467.09999999999997
r14_BR,astra,760.6,747.9,-12.7,31.599999999999998,-31.599999999999998
r14_BR,matrixgame,107.8,149.0,41.2,85.5,-85.5
r14_BR,minwm,667.3,642.4,-24.9,19.4,-19.4
r14_BR,worldcam,569.7,264.3,-305.5,-261.2,261.2
r14_BR,worldplay,743.5,569.5,-174.1,-129.8,129.8
r14_BR,yume,460.3,199.6,-260.8,-216.5,216.5
r14_BR,ours_pca8,1288.3,1244.1,-44.3,0.0,-0.0
r14_BR,ours_pca4,1147.5,1281.2,133.7,178.0,-178.0
r14_BR,ours_pca2,894.0,1026.2,132.2,176.5,-176.5
r14_BR,ours_16node,1036.8,1111.6,74.8,119.1,-119.1
r14_BR,ours_4node,835.0,759.6,-75.4,-31.10000000000001,31.10000000000001
r14_BR,ours_noatok,1391.6,1317.0,-74.6,-30.299999999999997,30.299999999999997
r14_BR,ours_noadaln,691.9,191.2,-500.7,-456.4,456.4
r14_F,astra,785.1,1161.7,376.6,427.20000000000005,-427.20000000000005
r14_F,matrixgame,303.0,103.3,-199.7,-149.1,149.1
r14_F,minwm,747.5,849.5,102.0,152.6,-152.6
r14_F,worldcam,1272.2,1349.0,76.8,127.4,-127.4
r14_F,worldplay,1127.3,1019.0,-108.3,-57.699999999999996,57.699999999999996
r14_F,yume,529.6,536.0,6.4,57.0,-57.0
r14_F,ours_pca8,849.8,880.9,31.1,81.7,-81.7
r14_F,ours_pca4,1025.3,901.2,-124.1,-73.5,73.5
r14_F,ours_pca2,678.0,437.6,-240.4,-189.8,189.8
r14_F,ours_16node,956.2,1227.2,271.0,321.6,-321.6
r14_F,ours_4node,797.3,402.1,-395.3,-344.7,344.7
r14_F,ours_noatok,843.3,792.7,-50.6,0.0,-0.0
r14_F,ours_noadaln,1139.3,511.8,-627.5,-576.9,576.9
r14_FL,astra,783.6,962.6,179.0,401.4,-401.4
r14_FL,matrixgame,284.2,171.6,-112.6,109.80000000000001,-109.80000000000001
r14_FL,minwm,777.9,793.1,15.2,237.6,-237.6
r14_FL,worldcam,772.3,354.4,-417.9,-195.49999999999997,195.49999999999997
r14_FL,worldplay,886.1,640.8,-245.3,-22.900000000000006,22.900000000000006
r14_FL,yume,715.0,365.1,-349.9,-127.49999999999997,127.49999999999997
r14_FL,ours_pca8,1054.5,1214.8,160.3,382.70000000000005,-382.70000000000005
r14_FL,ours_pca4,1112.9,947.3,-165.6,56.80000000000001,-56.80000000000001
r14_FL,ours_pca2,876.1,476.8,-399.3,-176.9,176.9
r14_FL,ours_16node,807.3,823.2,15.9,238.3,-238.3
r14_FL,ours_4node,724.3,502.0,-222.4,0.0,-0.0
r14_FL,ours_noatok,959.7,513.1,-446.7,-224.29999999999998,224.29999999999998
r14_FL,ours_noadaln,1139.2,518.1,-621.1,-398.70000000000005,398.70000000000005
r14_FR,astra,713.8,190.1,-523.7,-177.90000000000003,177.90000000000003
r14_FR,matrixgame,251.2,87.0,-164.2,181.60000000000002,-181.60000000000002
r14_FR,minwm,782.2,755.9,-26.3,319.5,-319.5
r14_FR,worldcam,570.2,148.2,-422.0,-76.19999999999999,76.19999999999999
r14_FR,worldplay,769.5,423.7,-345.8,0.0,-0.0
r14_FR,yume,291.3,215.5,-75.8,270.0,-270.0
r14_FR,ours_pca8,916.7,838.9,-77.8,268.0,-268.0
r14_FR,ours_pca4,1013.1,607.5,-405.6,-59.80000000000001,59.80000000000001
r14_FR,ours_pca2,652.9,330.3,-322.6,23.19999999999999,-23.19999999999999
r14_FR,ours_16node,884.0,1060.2,176.2,522.0,-522.0
r14_FR,ours_4node,707.9,268.1,-439.7,-93.89999999999998,93.89999999999998
r14_FR,ours_noatok,832.7,393.4,-439.3,-93.5,93.5
r14_FR,ours_noadaln,783.5,283.5,-500.1,-154.3,154.3
r14_L,astra,800.7,724.4,-76.3,42.10000000000001,-42.10000000000001
r14_L,matrixgame,358.6,268.0,-90.6,27.80000000000001,-27.80000000000001
r14_L,minwm,594.2,630.3,36.0,154.4,-154.4
r14_L,worldcam,805.9,687.6,-118.4,0.0,-0.0
r14_L,worldplay,913.4,675.4,-238.0,-119.6,119.6
r14_L,yume,658.4,446.1,-212.3,-93.9,93.9
r14_L,ours_pca8,1019.3,1272.6,253.3,371.70000000000005,-371.70000000000005
r14_L,ours_pca4,1135.3,1393.9,258.5,376.9,-376.9
r14_L,ours_pca2,940.9,537.1,-403.8,-285.4,285.4
r14_L,ours_16node,1213.0,1606.8,393.8,512.2,-512.2
r14_L,ours_4node,1015.2,556.2,-459.0,-340.6,340.6
r14_L,ours_noatok,745.9,582.6,-163.2,-44.79999999999998,44.79999999999998
r14_L,ours_noadaln,1137.6,519.7,-617.9,-499.5,499.5
r14_R,astra,278.2,726.5,448.3,534.9,-534.9
r14_R,matrixgame,281.2,86.5,-194.7,-108.1,108.1
r14_R,minwm,696.2,609.6,-86.6,0.0,-0.0
r14_R,worldcam,569.6,332.4,-237.2,-150.6,150.6
r14_R,worldplay,776.2,558.9,-217.3,-130.70000000000002,130.70000000000002
r14_R,yume,780.1,1286.6,506.5,593.1,-593.1
r14_R,ours_pca8,807.3,830.5,23.2,109.8,-109.8
r14_R,ours_pca4,1212.2,1182.2,-30.0,56.599999999999994,-56.599999999999994
r14_R,ours_pca2,832.0,1050.6,218.6,305.2,-305.2
r14_R,ours_16node,1068.7,1305.7,237.0,323.6,-323.6
r14_R,ours_4node,942.3,499.0,-443.3,-356.70000000000005,356.70000000000005
r14_R,ours_noatok,959.3,512.1,-447.2,-360.6,360.6
r14_R,ours_noadaln,584.2,345.6,-238.6,-152.0,152.0
r15_B,astra,1211.7,1433.4,221.7,375.6,-375.6
r15_B,matrixgame,441.8,482.6,40.8,194.7,-194.7
r15_B,minwm,1072.5,1104.7,32.2,186.10000000000002,-186.10000000000002
r15_B,worldcam,2017.4,1959.5,-57.9,96.0,-96.0
r15_B,worldplay,1432.7,1292.5,-140.2,13.700000000000017,-13.700000000000017
r15_B,yume,1020.1,875.2,-144.9,9.0,-9.0
r15_B,ours_pca8,1631.9,1155.0,-476.9,-323.0,323.0
r15_B,ours_pca4,1878.0,987.5,-890.4,-736.5,736.5
r15_B,ours_pca2,1877.8,1364.5,-513.3,-359.4,359.4
r15_B,ours_16node,1775.1,1621.2,-153.9,0.0,-0.0
r15_B,ours_4node,1569.1,896.7,-672.4,-518.5,518.5
r15_B,ours_noatok,2011.4,1410.3,-601.1,-447.20000000000005,447.20000000000005
r15_B,ours_noadaln,1399.3,1112.2,-287.1,-133.20000000000002,133.20000000000002
r15_BL,astra,1362.2,1450.7,88.5,597.1,-597.1
r15_BL,matrixgame,277.1,230.5,-46.6,462.0,-462.0
r15_BL,minwm,940.6,809.7,-130.9,377.70000000000005,-377.70000000000005
r15_BL,worldcam,1046.5,512.9,-533.5,-24.899999999999977,24.899999999999977
r15_BL,worldplay,1318.4,809.8,-508.6,0.0,-0.0
r15_BL,yume,1282.2,238.6,-1043.7,-535.1,535.1
r15_BL,ours_pca8,1485.5,1082.5,-403.0,105.60000000000002,-105.60000000000002
r15_BL,ours_pca4,2004.7,1224.0,-780.7,-272.1,272.1
r15_BL,ours_pca2,1513.7,914.6,-599.1,-90.5,90.5
r15_BL,ours_16node,1516.4,1031.0,-485.4,23.200000000000045,-23.200000000000045
r15_BL,ours_4node,1149.2,316.4,-832.9,-324.29999999999995,324.29999999999995
r15_BL,ours_noatok,1660.2,999.8,-660.4,-151.79999999999995,151.79999999999995
r15_BL,ours_noadaln,1398.4,1099.6,-298.8,209.8,-209.8
r15_BR,astra,1092.9,1020.7,-72.2,0.0,-0.0
r15_BR,matrixgame,301.5,309.1,7.5,79.7,-79.7
r15_BR,minwm,956.0,703.5,-252.5,-180.3,180.3
r15_BR,worldcam,1389.4,233.2,-1156.2,-1084.0,1084.0
r15_BR,worldplay,1262.1,834.6,-427.5,-355.3,355.3
r15_BR,yume,1004.3,380.8,-623.5,-551.3,551.3
r15_BR,ours_pca8,1766.0,1784.1,18.1,90.30000000000001,-90.30000000000001
r15_BR,ours_pca4,1908.2,1984.0,75.8,148.0,-148.0
r15_BR,ours_pca2,1760.2,1837.2,77.1,149.3,-149.3
r15_BR,ours_16node,1697.8,1813.5,115.7,187.9,-187.9
r15_BR,ours_4node,1368.5,603.7,-764.8,-692.5999999999999,692.5999999999999
r15_BR,ours_noatok,1751.9,1802.6,50.7,122.9,-122.9
r15_BR,ours_noadaln,1337.9,646.9,-691.0,-618.8,618.8
r15_F,astra,1160.8,1649.5,488.7,533.1,-533.1
r15_F,matrixgame,538.4,459.8,-78.6,-34.199999999999996,34.199999999999996
r15_F,minwm,1213.5,978.7,-234.8,-190.4,190.4
r15_F,worldcam,1803.2,1238.0,-565.2,-520.8000000000001,520.8000000000001
r15_F,worldplay,1476.7,1432.3,-44.4,0.0,-0.0
r15_F,yume,925.6,830.2,-95.5,-51.1,51.1
r15_F,ours_pca8,1535.6,1840.4,304.8,349.2,-349.2
r15_F,ours_pca4,1573.5,1597.7,24.2,68.6,-68.6
r15_F,ours_pca2,1450.8,1457.5,6.7,51.1,-51.1
r15_F,ours_16node,1732.4,2678.2,945.8,990.1999999999999,-990.1999999999999
r15_F,ours_4node,1292.9,861.5,-431.4,-387.0,387.0
r15_F,ours_noatok,1505.0,1550.1,45.1,89.5,-89.5
r15_F,ours_noadaln,1399.7,1123.3,-276.4,-231.99999999999997,231.99999999999997
r15_FL,astra,1196.4,1087.3,-109.0,126.9,-126.9
